Year,Name,College,POS,Height (in),Weight (lbs),Hand Size (in),Arm Length (in),Wonderlic,40 Yard,Bench Press,Vert Leap (in),Broad Jump (in),Shuttle,3Cone,60Yd Shuttle,athlete_id
2018,Christian Morris,tennessee state,OT,78,306,10,35,NA,5.32,21,27,103,5.03,8.1,NA,NA
2018,Siran Neal,jacksonville state (al),SS,72,199,9.88,31.125,NA,4.56,17,40.5,122,4.28,7.07,NA,NA
2018,Bilal Nichols,delaware,DT,75.75,306,10.25,33.38,NA,4.95,29,30.5,112,4.49,7.45,NA,NA
2018,Brad North,northwestern,C,74.13,292,9.75,32,NA,5.25,23,28,110,4.77,8.01,NA,NA
2018,Joseph Noteboom,texas christian,OT,77,309,9.63,34.375,NA,4.96,27,24,101,4.44,NA,NA,NA
2018,Dorian ODaniel,clemson,OLB,72.63,223,9,31.13,NA,4.61,21,32,119,4.07,NA,NA,NA
2018,Ebenezer Ogundeko,tennessee state,DE,74.75,240,10,33.5,NA,4.88,25,32.5,116,4.53,7.44,NA,NA
2018,Chukwuma Okorafor,western michigan,OT,78,320,10.25,34.5,NA,5.31,19,23.5,102,4.8,NA,NA,NA
2018,Foyesade Oluokun,yale,OLB,73.88,229,8.75,32.5,NA,4.48,18,37,123,4.12,6.94,NA,NA
2018,Brian ONeill,pittsburgh,OT,78.88,297,9.38,34.125,NA,4.8,22,29.5,107,4.5,NA,NA,NA
2018,Joshua Outlaw,louisiana tech,OG,76,314,9.13,33.375,NA,5.38,25,28,99,4.96,7.95,NA,NA
2018,Brandon Parker,north carolina a&t,OT,79.63,305,9.75,35,NA,5.37,21,28.5,113,4.68,NA,NA,NA
2018,Timon Parris,stony brook (ny),OT,77.63,312,9.38,33.875,NA,5.57,27,NA,NA,5.07,8.39,NA,NA
2018,DaRon Payne,alabama,DT,74.5,311,9.38,33,NA,4.9,27,28.5,107,4.71,NA,NA,NA
2018,Skyler Phillips,idaho state,OG,74.75,318,9.5,33,NA,5.1,31,29,104,4.69,NA,NA,NA
2018,Demornay Pierson-El,nebraska,WR,68.63,194,9.63,30.875,NA,4.57,14,37.5,120,4.28,6.98,NA,NA
2018,Frank Ragnow,arkansas,C,77.13,312,9.38,33.13,NA,4.99,26,33.5,115,4.51,8.04,NA,NA
2018,Terryon Robinson,western carolina,WR,69.63,194,8.88,31.5,NA,4.65,13,33,112,4.64,7.7,NA,NA
2018,Khaliel Rodgers,north carolina,OG,73.75,304,10,31.5,NA,5.35,29,25,106,4.97,8.13,NA,NA
2018,JaVon Rolland-Jones,arkansas state,OLB,73.88,253,10.13,32.75,NA,4.88,23,27.5,113,4.64,7.76,NA,NA
2018,Olubunmi Rotimi,old dominion (va),DE,75.13,273,9.75,34.875,NA,5.05,21,32,113,4.7,7.42,NA,NA
2018,Greg Senat,wagner (ny),OT,78.25,302,9.88,34.875,NA,5.37,19,26,106,4.71,NA,NA,NA
2018,DeVondre Seymour,southern illinois,OT,77.88,299,9.88,36.5,NA,5.27,16,25,108,4.91,8.09,NA,NA
2018,Nathan Shepherd,fort hays state (ks),DT,75.75,315,10.13,32.375,NA,5.09,NA,31,112,4.53,NA,NA,NA
2018,Zach Sieler,ferris state (mi),DE,77.75,288,10.13,33.75,NA,4.83,31,29,118,4.63,7.14,NA,NA
2018,Dyshon Sims,georgia,OG,75.5,318,9.63,33.625,NA,5.44,20,26.5,100,5.02,8.13,NA,NA
2018,Braden Smith,auburn,OG,78.25,315,9.38,32.25,NA,5.22,35,33.5,113,4.77,7.81,NA,NA
2018,Brandon Smith,east carolina (nc),OT,78.38,316,9.5,36.25,NA,5.47,26,30,101,4.88,8.31,NA,NA
2018,Tremon Smith,central arkansas,CB,70.13,200,8.38,31,NA,4.38,15,34,119,4.14,7.03,NA,NA
2018,TreQuan Smith,central florida,WR,73.75,203,9.5,33.375,NA,4.49,12,37.5,130,4.5,NA,NA,NA
2018,Bentley Spain,north carolina,OT,77.75,305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,Kevin Spears,jacksonville state (al),WR,73.75,202,9.75,31.5,NA,4.69,4,NA,113,4.35,7.11,NA,NA
2018,Rod Taylor,mississippi,OG,74.88,320,9.75,34.25,NA,5.24,21,30.5,99,4.83,8,NA,NA
2018,Wyatt Teller,virginia tech,OG,76.5,314,10.25,34,NA,5.24,30,29,114,4.84,7.54,NA,NA
2018,Sione Teuhema,southeastern louisiana,DE,76,241,9.38,32.625,NA,4.78,15,32.5,117,4.41,7.18,NA,NA
2018,Henre Toliver,arkansas,CB,72.38,188,9,30.875,NA,4.63,6,32.5,117,4.15,7.03,NA,NA
2018,Kevin Toliver,louisiana state,CB,74,192,9.38,30.125,NA,NA,10,33,120,NA,NA,NA,NA
2018,Brett Toth,army,OT,77.75,291,10.25,33.375,NA,5.14,16,25,103,4.75,7.4,NA,NA
2018,DeLance Turner,alcorn state (ms),RB,71.25,216,9,30,NA,4.53,24,37,120,4.45,7.48,NA,NA
2018,DMontre Wade,murray state (ky),CB,71.13,206,9.88,32.625,NA,4.57,15,35.5,120,4.4,7.07,NA,NA
2018,Chris Warren,texas,RB,74,247,10,32,NA,4.69,25,33,121,4.18,NA,NA,NA
2018,Justin Watson,pennsylvania,WR,74.38,215,9.25,33.75,NA,4.44,20,40,124,4.26,7.08,NA,NA
2018,Toby Weathersby,louisiana state,OT,76.38,317,10.25,33.25,NA,5.34,28,24.5,106,5.38,NA,NA,NA
2018,Sean Welsh,iowa,OG,74.75,306,10.25,32,NA,5.43,20,25,103,4.81,NA,NA,NA
2018,KaRaun White,west virginia,WR,73,206,9.63,32.25,NA,4.52,24,33.5,118,4.57,6.85,NA,NA
2018,Jojo Wicker,arizona state,DE,73.75,296,9.13,31.75,NA,5.16,25,30,105,5.02,7.65,NA,NA
2018,Jake Wieneke,south dakota state,WR,76,221,9.88,33,NA,4.67,9,34,114,4.37,7.22,NA,NA
2018,Tre Williams,auburn,OLB,74,236,9.25,32.5,NA,4.66,21,34.5,118,4.37,7.27,NA,NA
2017,Jamal Agnew,san diego,CB,69.5,186,8.38,29.5,NA,4.34,16,36,125,4.27,6.92,NA,NA
2017,Kofi Amichia,south florida,OG,75.63,302,10.13,33.75,NA,4.99,32,33.5,114,NA,NA,NA,NA
2017,Gavin Andrews,oregon state,OG,77.13,340,9.75,33.5,NA,NA,25,25,96,5.09,8.3,NA,NA
2017,Alex Armah,west georgia,OLB,72.13,244,9.75,33,NA,4.7,26,34.5,122,4.29,7,NA,NA
2017,Tommy Armstrong,nebraska,WR,72.38,216,9.88,31,NA,4.57,16,37.5,123,4.11,6.76,NA,NA
2017,Antony Auclair,laval,TE,77.38,254,10.88,34.25,NA,4.9,22,33.5,117,4.45,7.3,NA,NA
2017,Erik Austell,charleston southern,OT,75.13,301,9,32,NA,5.23,24,27.5,107,4.9,NA,NA,NA
2017,Travis Averill,boise state,OG,75,304,9.63,31.625,NA,5.39,23,27.5,100,4.67,7.73,NA,NA
2017,Bishard Baker,washington,FS,69.63,195,9,30.75,14,4.45,15,32.5,115,4.08,NA,NA,NA
2017,Miles Bergner,south dakota,P,72.13,235,8.38,30.5,NA,NA,NA,30.5,109,NA,NA,NA,NA
2017,Collin Bevins,northwest missouri state,DE,76.63,285,10.75,34.75,NA,5.01,27,31.5,117,4.39,7.35,NA,NA
2017,Adam Bisnowaty,pittsburgh,OT,77.63,304,11.38,33.88,NA,5.23,23,29.5,96,4.94,NA,NA,NA
2017,Victor Bolden,oregon state,WR,68.13,178,9,31.13,NA,4.54,9,32,117,4.22,6.76,NA,NA
2017,Garett Bolles,utah,OT,77.25,297,9.38,34,9,4.95,NA,28,115,4.55,NA,NA,NA
2017,Kendrick Bourne,eastern washington,WR,73.25,203,9.13,32.5,NA,4.68,9,34,125,4.21,NA,NA,NA
2017,Josh Boutte,louisiana state,OG,76.13,351,10.5,32.5,NA,5.27,28,27,103,4.98,8.11,NA,NA
2017,Paul Boyette,texas,DT,73.88,310,9.13,31.875,NA,5.38,29,26.5,103,5.09,7.88,NA,NA
2017,Ben Braden,michigan,OG,78.25,329,9.88,34,NA,5.04,25,28,102,4.9,NA,NA,NA
2017,Billy Brown,shepherd (wv),WR,75.38,254,10.38,33,NA,4.7,23,29,118,4.14,6.9,NA,NA
2017,Collin Buchanan,miami (oh),OL,76.63,316,10.5,32.38,NA,NA,23,25,97,4.75,NA,NA,NA
2017,Hatari Byrd,texas a&m-commerce,SS,72.38,207,9.38,32.25,NA,4.66,19,35,122,4.28,7.15,NA,NA
2017,Austin Calitro,villanova,ILB,72.5,239,9.38,32.25,NA,4.67,24,34,111,4.31,6.96,NA,NA
2017,Jason Carr,west georgia,DT,77.25,302,10.38,34.25,NA,5.33,12,23.5,99,5.07,8.19,NA,NA
2017,Christopher Carson,oklahoma state,RB,72.25,218,9.63,33.25,NA,4.58,23,37,130,4.28,7.53,NA,NA
2017,Chris Casher,faulkner,DE,75.88,264,9.5,32.25,NA,4.88,22,30.5,106,4.6,7.7,NA,NA
2017,Jemar Clark,arkansas state,OT,77.25,300,10.63,35.75,NA,NA,28,25,92,NA,NA,NA,NA
2017,Jamaal Clayborn,mississippi state,C,75.75,316,8.88,33.25,NA,5.64,15,25.5,98,5.01,8,NA,NA
2017,Tarik Cohen,north carolina a&t,RB,66.38,179,10.13,29.75,NA,4.42,11,31.5,118,4.27,7.22,NA,NA
2017,Dylan Cole,missouri state,OLB,72.5,239,9.38,31.875,NA,4.54,32,39,125,4.19,6.82,NA,NA
2017,Aviante Collins,texas christian,OT,76.25,295,9.38,33.38,NA,4.81,34,24,102,4.73,7.85,NA,NA
2017,Ethan Cooper,indiana (pa),OG,74,322,10.38,32.63,11,5.36,26,24.5,99,4.88,NA,NA,NA
2017,Lucas Crowley,north carolina,C,74.25,294,9.38,32.5,NA,5.38,30,26,98,4.87,7.96,NA,NA
2017,Aaron Curry,texas christian,DT,73.5,280,9.88,32.5,NA,4.93,26,32,108,4.82,7.69,NA,NA
2017,Julie'n Davenport,bucknell (pa),OT,78.75,318,10.5,36.5,28,5.45,18,27,106,4.69,NA,NA,NA
2017,Keionta Davis,tennessee-chattanooga,DE,75,271,9.5,34,NA,4.72,30,37.5,121,4.46,7.64,NA,NA
2017,Matt Davis,north carolina-pembroke,K,71.88,197,9.13,28.875,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,Reginald Davis,texas tech,WR,71.75,182,9.25,31,NA,4.44,9,35,124,4.3,6.76,NA,NA
2017,Matt Dayes,north carolina state,RB,68.63,205,10.5,30,12,4.66,18,28,109,4.51,7.26,NA,NA
2017,JJ Dielman,utah,C,76.75,309,10,32.25,NA,NA,27,NA,NA,4.84,NA,NA,NA
2017,Dylan Donahue,west georgia,DL,74.63,248,9,30.25,NA,4.75,26,29.5,116,4.23,NA,NA,NA
2017,Jessamen Dunker,tennessee state,OG,76.13,318,10,33.5,NA,4.98,23,28.5,108,4.13,7.88,NA,NA
2017,Brionte Dunn,ohio state,RB,72,214,9.5,31.5,NA,4.49,23,38,126,4.26,6.71,NA,NA
2017,Samson Ebukam,eastern washington,OLB,73.88,240,9.63,32.375,NA,4.5,24,39,130,4.34,7.07,NA,NA
2017,Andrew Eide,brigham young,OT,76.63,302,9.13,31.625,NA,5.2,33,30.5,113,4.7,7.93,NA,NA
2017,Jake Eldrenkamp,washington,OG,76.5,302,10,33,NA,5.39,NA,26,106,4.71,7.71,NA,NA
2017,Pat Elflein,ohio state,C,74.75,303,9.75,33.25,21,5.32,22,23.5,99,4.71,NA,NA,NA
2017,Jermaine Eluemunor,texas a&m,OL,75.63,332,9.5,33.25,NA,5.22,34,28.5,103,4.9,7.74,NA,NA
2017,Dan Feeney,indiana,OG,76,305,10.25,33.38,29,5.24,26,28,101,4.68,NA,NA,NA
2017,Devonte' Fields,louisville,OLB,74.38,236,9,32.38,NA,4.72,NA,34,124,4.88,NA,NA,NA
2017,Johnathan Ford,auburn,FS,71.13,205,8.88,30,NA,4.4,20,NA,NA,4.21,NA,NA,NA
2017,Brian Gaia,penn state,C,74.38,292,10,31.875,NA,5.17,32,28,105,4.7,7.82,NA,NA
2017,Avery Gennesy,texas a&m,OT,75,318,9.5,33.63,NA,5.35,24,20,91,5,7.81,NA,NA
2017,Nate Gerry,nebraska,SS,73.88,218,9.25,31.25,NA,4.58,17,30.5,122,4.37,7.14,NA,NA
2017,Isaiah Golden,mcneese state (la),DT,74.25,326,9.75,33.625,NA,5.27,18,26.5,102,4.92,NA,NA,NA
2017,Evan Goodman,arizona state,OG,75.25,306,10.63,33.25,NA,5.27,22,24.5,100,4.81,7.97,NA,NA
2017,Eddie Gordon,louisiana-lafayette,C,73,310,8.13,32.625,NA,5.07,24,29.5,98,4.71,7.56,NA,NA
2017,Jermaine Grace,miami (fl),OLB,72.13,223,9.88,31.75,NA,4.57,21,33,120,4.37,7.37,NA,NA
2017,Derrick Griffin,texas southern,TE,78.25,248,8.88,33.75,NA,NA,11,31,119,4.49,NA,NA,NA
2017,Jay Guillermo,clemson,C,75,298,9.25,31.75,NA,5.48,33,28.5,105,4.91,7.78,NA,NA
2017,Sean Harlow,oregon state,OG,76.13,303,9.5,32,NA,5.15,26,30.5,105,4.81,NA,NA,NA
2017,Connor Harris,lindenwood (mo),ILB,71,242,9.38,30.13,25,4.73,18,33,114,4.18,NA,NA,NA
2017,DeAngelo Henderson,coastal carolina (sc),RB,67.5,208,9.5,29,NA,4.48,20,34,120,4.57,7.26,NA,NA
2017,Jordan Herdman,simon fraser (canada),LB,70.75,238,8.13,29.88,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,Krishawn Hogan,marian (in),WR,74.63,222,9.88,32.13,NA,4.56,13,36.5,124,4.21,NA,NA,NA
2017,Will Holden,vanderbilt,OT,79.38,311,10.13,33.25,NA,5.45,23,28,111,4.72,NA,NA,NA
2017,Cameron Hunt,oregon,OG,75.75,307,9.38,31.875,NA,5.47,24,23.5,94,4.7,7.96,NA,NA
2017,Adoree Jackson,southern california,CB,69.75,186,9.25,31.38,NA,4.42,NA,36,122,NA,6.63,NA,NA
2017,Lorenzo Jerome,st. francis (pa),SS,70.5,204,8.63,30.63,NA,4.7,11,NA,NA,4.68,7.14,NA,NA
2017,Denzel Johnson,texas christian,SS,72.38,198,9.63,31.75,NA,4.67,17,35.5,121,4.58,7.15,NA,NA
2017,Dorian Johnson,pittsburgh,OG,76.63,300,10.88,35.25,24,5.27,21,30,114,5.09,NA,NA,NA
2017,John Johnson,boston college,FS,72.63,208,9.88,32,NA,4.61,14,37,119,4.18,NA,NA,NA
2017,Trevon Johnson,weber state (ut),ILB,72.5,227,8.88,32.5,NA,4.55,19,30,118,4.6,7.4,NA,NA
2017,Aaron Jones,texas-el paso,RB,69.13,208,9.5,32.5,NA,4.56,16,37.5,127,4.2,NA,NA,NA
2017,DJ Jones,mississippi,DT,72.63,319,10.25,32.5,NA,5.04,25,28.5,108,4.66,NA,NA,NA
2017,DeShawn Jones,campbell,RB,71.25,203,9.38,32,NA,NA,17,NA,NA,NA,NA,NA,NA
2017,Josh Jones,north carolina state,FS,73.25,220,9.38,32,17,4.41,20,37.5,132,4.27,7.05,NA,NA
2017,JT Jones,miami (oh),DE,73.13,249,9.88,33.75,NA,NA,16,39.5,128,4.36,7.1,NA,NA
2017,Zay Jones,east carolina (nc),WR,73.88,201,9,32.5,NA,4.45,15,36.5,133,4.01,NA,NA,NA
2017,Kyle Kalis,michigan,OG,76.25,308,10.25,32.88,NA,5.52,30,24.5,99,4.62,7.84,NA,NA
2017,Chad Kelly,mississippi,QB,73.75,224,9.13,32,22,NA,NA,NA,NA,4.08,NA,NA,NA
2017,Tim Kimbrough,georgia,ILB,71.38,234,9.25,32.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,Alex Kozan,auburn,OG,75.5,309,10.75,33.125,NA,5.53,18,31,99,4.83,7.84,NA,NA
2017,Tanoh Kpassagnon,villanova,DE,78.88,289,10.63,35.63,NA,4.83,23,30,128,4.69,NA,NA,NA
2017,Brandon Kublanow,georgia,C,74,300,8.88,32,NA,5.27,31,29,100,4.69,8.01,NA,NA
2017,Cooper Kupp,eastern washington,WR,73.75,204,9.5,31.5,37,4.62,NA,31,116,4.08,6.53,NA,NA
2017,Forrest Lamp,western kentucky,OG,75.75,309,10.63,32.25,25,5,34,27.5,111,4.62,NA,NA,NA
2017,Brendan Langley,lamar (tx),CB,72.25,201,9.5,32,NA,4.43,22,35.5,123,4.21,NA,NA,NA
2017,Javarius Leamon,south carolina state,OL,78.75,332,9.63,35.25,NA,NA,22,23.5,91,5.12,8.28,NA,NA
2017,Cameron Lee,illinois state,OG,76.63,312,10.88,33.88,NA,5.44,18,25.5,100,4.75,8.13,NA,NA
2017,Corey Levin,tennessee-chattanooga,OL,75.75,307,10.88,33.5,NA,5.16,26,26.5,106,4.73,NA,NA,NA
2017,Abner Logan,albany (ny),OLB,73.63,243,10.13,30.375,NA,4.76,29,35.5,120,4.56,7.13,NA,NA
2017,Erik Magnuson,michigan,OG,76.75,305,9.13,32.125,NA,5.41,21,25,97,4.94,8.07,NA,NA
2017,Damien Mama,southern california,OG,75.25,334,11,35,NA,5.84,NA,24.5,96,5.38,8.25,NA,NA
2017,ITavius Mathers,middle tennessee state,RB,70.88,203,9,31,NA,4.46,21,32,122,4.36,7.17,NA,NA
2017,Jonathan McLaughlin,virginia tech,OG,76.13,302,9.38,34.25,NA,5.54,NA,24,93,4.95,8.03,NA,NA
2017,Leon McQuay,southern california,FS,73.13,197,9.5,31.875,NA,NA,12,33,122,NA,NA,NA,NA
2017,Kwayde Miller,san diego state,OT,79.25,303,9.25,32.875,NA,5.24,21,32,107,4.63,7.5,NA,NA
2017,David Moore,east central (ok),WR,72.63,219,9.5,30.625,NA,4.43,26,36.5,124,4.38,6.98,NA,NA
2017,Jordan Moore,texas-san antonio,OLB,73.75,227,9.88,31.625,NA,4.62,19,34,121,4.57,7.59,NA,NA
2017,Al-Quadin Muhammad,miami (fl),DE,75.25,253,9.38,33.25,NA,4.88,22,30.5,117,4.37,7.46,NA,NA
2017,Chris Muller,rutgers,OG,77.88,315,10,33.25,NA,5.35,34,29,110,4.86,7.72,NA,NA
2017,Levon Myers,northern illinois,OT,76.75,309,9.88,33.25,NA,5.41,24,26.5,102,5.06,7.52,NA,NA
2017,Davonte Neal,arizona,CB,69.13,180,8.38,31,NA,4.7,9,32,113,4.28,7.09,NA,NA
2017,Derrick Nelson,rutgers,C,74.88,298,9.25,32.875,NA,5.44,26,28,109,4.73,7.75,NA,NA
2017,Pat OConnor,eastern michigan,DE,76.25,276,9.63,32.75,NA,4.84,17,31,114,4.36,7.34,NA,NA
2017,Caleb Peterson,north carolina,OG,75.88,300,10,30.75,NA,NA,29,22,97,4.84,8.08,NA,NA
2017,Antonio Pipkin,tiffin (oh),QB,72.88,225,10,32.25,NA,4.66,NA,36.5,116,4.25,7.07,NA,NA
2017,Jonah Pirsig,minnesota,OT,79.88,314,10.13,32.625,NA,5.38,20,27,102,4.87,7.87,NA,NA
2017,SeVon Pittman,akron,DE,75.25,268,9.75,33,NA,4.89,22,28.5,111,4.7,7.41,NA,NA
2017,Ethan Pocic,louisiana state,C,78,310,10.13,33.13,29,5.15,26,27,107,4.81,NA,NA,NA
2017,Greg Pyke,georgia,OG,76.63,330,9.38,33.25,NA,5.28,24,20,102,4.84,7.91,NA,NA
2017,Johnny Ragin,oregon,OLB,73.63,229,9.38,31.375,NA,4.76,17,31,118,4.07,7.09,NA,NA
2017,Ryan Ramczyk,wisconsin,OT,77.75,310,10.88,33.75,20,NA,25,NA,NA,4.82,NA,NA,NA
2017,Derek Rivers,youngstown state (oh),DE,76.13,248,9.38,32.75,NA,4.61,30,35,123,NA,NA,NA,NA
2017,Cam Robinson,alabama,OT,77.75,322,10.5,35.5,16,5.15,NA,26,106,4.82,NA,NA,NA
2017,Ezra Robinson,tennessee state,CB,71,189,8.75,31.5,NA,4.47,13,34,128,4.44,7.43,NA,NA
2017,Chase Roullier,wyoming,C,75.75,312,9.5,32.25,31,5.54,19,26.5,97,4.47,NA,NA,NA
2017,Victor Salako,oklahoma state,OT,77.63,335,9.38,34.5,NA,5.47,24,23,96,4.78,8.47,NA,NA
2017,Eric Saubert,drake (ia),TE,76.63,253,10.38,33.5,35,4.69,22,33,121,4.59,7.34,NA,NA
2017,Joe Scelfo,north carolina state,C,72.25,293,9.75,29.75,NA,NA,22,26,95,4.9,7.96,NA,NA
2017,Austin Schmidt,illinois,OT,77.38,298,10.38,34.875,NA,5.56,17,30.5,103,4.69,7.55,NA,NA
2017,Brad Seaton,villanova,OT,80.63,329,10.25,34.25,NA,5.37,24,26,105,5,7.84,NA,NA
2017,Michael Selby,marshall (wv),C,73.38,295,9.25,31.5,NA,5.49,NA,27.5,98,4.71,8.22,NA,NA
2017,Justin Senior,mississippi state,OT,76.63,331,10.25,34,NA,5.55,21,23,98,5.06,NA,NA,NA
2017,Adam Shaheen,ashland (oh),TE,77.75,278,9.63,33.5,24,4.79,24,32.5,121,4.38,NA,NA,NA
2017,David Sharpe,florida,OT,77.75,343,10,35.38,NA,5.44,19,20.5,97,4.78,NA,NA,NA
2017,Terrence Singleton,prairie view a&m,FS,70.38,201,8.13,31.75,NA,4.53,14,34,120,4.31,7.16,NA,NA
2017,Nico Siragusa,san diego state,OG,76.38,319,10.63,33.5,31,5.35,28,32,110,4.56,NA,NA,NA
2017,Dan Skipper,arkansas,OT,81.63,309,10.5,33.38,NA,5.42,19,26,97,5.01,7.5,NA,NA
2017,Dustin Stanton,oregon state,OT,77.63,298,9,32.375,NA,5.19,18,30,109,4.65,7.85,NA,NA
2017,Grover Stewart,albany state (ga),DT,76.25,347,9.38,33.25,NA,5.14,30,26,106,4.75,7.71,NA,NA
2017,Damoreea Stringfellow,mississippi,WR,73.88,218,10.63,33.25,NA,4.62,17,36,130,4.54,7.25,NA,NA
2017,Freddie Tagaloa,arizona,OG,77.88,307,10.63,34.625,NA,5.3,36,26.5,90,4.97,7.76,NA,NA
2017,Jon Taylor,southeastern louisiana,DT,76.25,345,9.75,34.25,NA,5.15,28,24.5,103,4.77,8.05,NA,NA
2017,Sam Tevi,utah,OT,77,311,10.13,34,NA,5.27,15,26,107,4.6,NA,NA,NA
2017,Nate Theaker,wayne state (mi),OG,76.63,315,9.63,32.63,NA,5.41,23,27,105,4.89,NA,NA,NA
2017,Alek Torgersen,pennsylvania,QB,74.38,230,9.25,32.5,NA,4.91,NA,30,117,4.31,7.75,NA,NA
2017,Jon Toth,kentucky,C,76.88,307,10,33.63,NA,5.51,21,25.5,100,4.37,8.04,NA,NA
2017,Mitchell Trubisky,north carolina,QB,74.13,222,9.5,32,25,4.67,NA,27.5,116,4.25,NA,NA,NA
2017,Michael Tyson,cincinnati,SS,72.88,204,9.25,31.75,NA,4.56,17,33,118,4.26,7.14,NA,NA
2017,Jerry Ugokwe,william & mary (va),OT,79.25,321,10.38,35.38,NA,5.61,18,26,103,5.17,8.34,NA,NA
2017,Demarcus Walker,florida state,DE,75.75,280,10.5,33,NA,4.88,18,31.5,115,4.89,7.91,NA,NA
2017,Phillip Walker,temple,QB,71.25,214,9.13,31.375,NA,4.74,NA,29.5,111,4.4,6.9,NA,NA
2017,Greg Ward,houston,WR,70.5,182,9.88,31.125,NA,4.59,10,34.5,115,4.31,6.9,NA,NA
2017,Jylan Ware,alabama state,OT,79.5,317,9.75,33.5,NA,4.99,NA,29,113,4.7,7.96,NA,NA
2017,Chad Wheeler,southern california,OT,78.63,306,9.5,33.125,NA,5.42,15,20.5,105,5.01,7.95,NA,NA
2017,TreDavious White,louisiana state,CB,71.25,192,9.13,32.125,NA,4.47,16,32,117,4.32,NA,NA,NA
2017,Dylan Wiesman,tennessee,OG,75.63,309,9.13,32,NA,5.06,27,28.5,105,4.89,8.11,NA,NA
2017,Chad Williams,grambling state (la),WR,72.5,207,9.75,32,NA,4.43,21,35.5,123,4.21,7.06,NA,NA
2017,Darrell Williams,western kentucky,OT,77.25,315,9.5,33,NA,5.24,25,29,99,4.93,7.81,NA,NA
2017,Mario Yakoo,boise state,OG,75.75,312,9.63,32.375,NA,5.42,18,25,100,4.77,7.91,NA,NA
2016,Mehdi Abdesmad,boston college,DT,78.25,284,9.75,33.38,NA,5.1,25,29.5,108,4.62,7.43,NA,NA
2016,Vernon Adams,oregon,QB,70.88,200,9.13,30.25,NA,4.83,NA,29.5,114,4.2,NA,NA,NA
2016,Mackensie Alexander,clemson,CB,70.38,190,9.13,31.38,NA,4.49,11,37.5,121,4.21,7.18,NA,NA
2016,Vadal Alexander,louisiana state,OG,77.25,326,10.5,35.25,NA,5.57,25,24,95,4.9,NA,NA,NA
2016,Sterling Bailey,georgia,DE,76,285,10.25,33.38,NA,5.23,20,30,111,4.73,7.39,NA,NA
2016,Alex Balducci,oregon,DT,75.63,309,9.25,33,NA,5.01,25,33,113,4.63,7.55,NA,NA
2016,Trevor Bates,maine,OLB,73,245,9.75,32.5,NA,4.78,18,33.5,118,4.25,6.75,NA,NA
2016,Jimmy Bean,oklahoma state,DE,77,264,9.75,33.5,NA,NA,20,NA,NA,NA,NA,NA,NA
2016,Adrian Bellard,texas state,OT,76.75,301,9.63,34.625,NA,5.49,15,26,93,5.03,8.08,NA,NA
2016,Andrew Billings,baylor,DT,72.63,311,10,33,NA,5.05,31,27.5,113,4.82,7.74,NA,NA
2016,Ronald Blair,appalachian state (nc),DE,74.13,284,10.25,34,NA,5.15,32,30,113,4.53,NA,NA,NA
2016,Austin Blythe,iowa,C,74.13,298,9.38,30.25,NA,5.36,29,27.5,99,4.53,7.55,NA,NA
2016,Evan Boehm,missouri,C,74.13,302,10.25,31.63,NA,5.33,24,28.5,96,4.69,NA,NA,NA
2016,Moritz Boehringer,schwabisch hall,WR,76.5,227,9.5,32.625,NA,4.49,17,39,131,4.09,6.64,NA,NA
2016,Joe Bolden,michigan,ILB,73.25,230,9.75,30.375,NA,4.95,17,35,112,4.5,7.22,NA,NA
2016,Devante Bond,oklahoma,OLB,73.13,235,9.25,32.38,NA,4.7,21,37.5,121,4.36,NA,NA,NA
2016,James Bradberry,samford (al),CB,72.75,211,9.13,33.38,NA,4.5,16,36,124,4.21,NA,NA,NA
2016,Ben Braunecker,harvard,TE,75.38,250,9.5,32.75,NA,4.73,20,35.5,121,4.2,NA,NA,NA
2016,Jake Brendel,ucla,C,76.13,303,9,31.625,NA,5.01,25,28,108,4.27,NA,NA,NA
2016,Travis Britz,kansas state,DT,75.5,293,10.25,31.75,NA,5.24,23,25,95,4.65,7.59,NA,NA
2016,Jonathan Bullard,florida,DE,75,285,10,33.63,NA,4.93,23,32,116,4.56,NA,NA,NA
2016,James Burgess,louisville,ILB,72.25,229,10.38,30.375,NA,4.72,21,32.5,121,4.43,6.99,NA,NA
2016,Vernon Butler,louisiana tech,DT,75.63,323,10.75,35.13,NA,5.33,26,29.5,104,4.76,NA,NA,NA
2016,DeVondre Campbell,minnesota,OLB,75.63,232,9.63,33.63,NA,4.58,16,34,116,4.5,7.07,NA,NA
2016,Joseph Cheek,texas a&m,OG,78,295,9.25,32.75,NA,5.46,20,23.5,95,4.96,NA,NA,NA
2016,Marqui Christian,midwestern state (tx),SS,71,193,9.63,30.625,NA,4.54,14,35.5,120,4.27,6.85,NA,NA
2016,Donavon Clark,michigan state,OG,75.88,312,10.13,32.75,NA,5.19,26,27,102,4.72,7.6,NA,NA
2016,LeRaven Clark,texas tech,OT,77.25,316,11.88,36.13,NA,5.16,18,30,109,NA,NA,NA,NA
2016,Shon Coleman,auburn,OT,77.5,307,10.63,35.13,NA,NA,22,NA,NA,NA,NA,NA,NA
2016,Maliek Collins,nebraska,DT,73.88,311,9.5,33.13,NA,5.03,25,29.5,109,4.52,NA,NA,NA
