Draft Class,Name,School,Position,Height,Weight,Hand Size,Arm Length,Wonderlic,40 Yard Dash,Bench Press,Vertical,Broad Jump,Shuttle,3 Cone,60Yd Shuttle
2020,Cameron Dantzler,Mississippi State,CB,74.25,188,9,30.63,,4.64,,34.5,,,,
2020,Javaris Davis,Auburn,CB,68.5,183,8.88,30.63,,4.39,11,35.5,124,,,
2020,Trevon Diggs,Alabama,CB,73.38,205,9.38,32.75,,,,,,,,
2020,Kristian Fulton,Louisiana State,CB,71.63,197,9.13,30.63,,4.46,,35.5,123,4.36,6.94,
2020,Jeff Gladney,Texas Christian,CB,70.25,191,9,31.88,,4.48,17,37.5,124,,7.26,
2020,A.J. Green,Oklahoma State,CB,73.5,202,9,30.88,,4.62,13,34,9,4.28,7.2,
2020,Bryce Hall,Virginia,CB,73.13,202,9.63,32.25,,,11,,,,,
2020,Harrison Hand,Temple,CB,71.13,197,9.13,31.75,,4.52,14,41,133,4.27,7.15,
2020,C.J. Henderson,Florida,CB,72.75,204,9,31.63,,4.39,20,37.5,127,,,
2020,Lavert Hill,Michigan,CB,70,190,9.13,30.88,,,21,,,,,
2020,Darnay Holmes,UCLA,CB,69.75,195,9.25,29.5,,4.48,12,,,,,
2020,Noah Igbinoghene,Auburn,CB,70.38,198,9.38,31.75,,4.48,15,37,128,4.19,7.1,
2020,Dane Jackson,Pittsburgh,CB,71.63,187,8.75,30.38,,4.57,,35,122,4.27,7.07,
2020,Lamar Jackson,Nebraska,CB,74,208,9.5,32.25,,4.58,10,36.5,122,4.42,7.28,
2020,Jaylon Johnson,Utah,CB,71.88,193,9.38,31.38,,4.5,15,36.5,124,4.13,7.01,
2020,BoPete Keyes,Tulane (LA),CB,73,200,8.75,32.63,,,,36,126,,,
2020,Michael Ojemudia,Iowa,CB,72.63,200,8.88,32.25,,4.45,,36,122,4.21,6.87,
2020,Jeff Okudah,Ohio State,CB,73.13,205,9.13,32.63,,4.48,11,41,135,,,
2020,James Pierre,Florida Atlantic,CB,74,185,8.5,31.25,,4.59,,33.5,123,,7.02,
2020,Troy Pride,Notre Dame,CB,71,194,9,30.63,,4.4,13,35.5,119,4.26,6.94,
2020,John Reid,Penn State,CB,70.38,187,9.13,30.13,,4.49,20,36.5,129,3.97,6.95,
2020,Amik Robertson,Louisiana Tech,CB,68.38,187,9,30.25,,,,,,,,
2020,Reggie Robinson,Tulsa (OK),CB,72.88,205,8.38,31.5,,4.44,22,36,132,4.18,7.09,
2020,Stanford Samuels,Florida State,CB,74,185,10.13,31.75,,4.65,,,,,,
2020,Josiah Scott,Michigan State,CB,69.25,185,8.75,29.38,,4.42,17,,,,,
2020,A.J. Terrell,Clemson,CB,73.13,195,9,31.25,,4.42,15,34.5,129,4.27,7.12,
2020,Stantley Thomas-Oliver,Florida International,CB,74,184,9.63,31.13,,4.48,,34,127,,,
2020,Kindle Vildor,Georgia Southern,CB,69.88,191,9.63,32.25,,4.44,22,39.5,133,4.28,7.14,
2019,Terrence Alexander,Louisiana State,CB,69.5,183,8.5,31,,4.58,7,35,115,4.55,6.94,
2019,Ugochukwu Amadi,Oregon,CB,69.38,199,9.5,31.75,,4.51,18,32.5,115,4.19,7.21,
2019,Blessuan Austin,Rutgers,CB,72.63,198,10,32.5,,4.69,15,35.5,123,,,
2019,Derrick Baity,Kentucky,CB,74.13,197,8.63,31.5,,4.64,10,38.5,127,4.31,7.06,
2019,Deandre Baker,Georgia,CB,71.13,193,9,32,,4.52,14,31.5,118,4.27,6.95,
2019,Corey Ballentine,Washburn (KS),CB,71,196,9.5,31.63,,4.47,15,39.5,135,4.14,6.82,
2019,Kris Boyd,Texas,CB,71.5,201,9,30.75,,4.45,19,36.5,127,4.08,6.94,
2019,Nate Brooks,North Texas,CB,71.88,187,8.5,31.125,,4.62,11,40.5,127,4.07,6.65,
2019,Blace Brown,Troy (AL),CB,72.38,194,9.75,32,,4.75,14,37.5,126,4.22,7.33,
2019,Jordan Brown,South Dakota State,CB,72.38,201,9.63,30.5,,4.51,13,39.5,128,4.2,6.92,
2019,Sean Bunting,Central Michigan,CB,72.38,195,9.63,31.75,,4.42,14,41.5,126,4.2,6.89,
2019,Rashard Causey,Central Florida,CB,71.13,188,8,29.5,,4.4,15,32.5,121,4.45,7.49,
2019,Hamp Cheevers,Boston College,CB,69.38,169,8.63,30.5,,4.52,8,39,122,4.25,6.96,
2019,Xavier Crawford,Central Michigan,CB,70.88,187,9,29.13,,4.48,11,37.5,,,,
2019,Davante Davis,Texas,CB,74.13,202,9.75,31.38,,4.57,14,37,125,4.15,6.76,
2019,Jamel Dean,Auburn,CB,73,206,9.13,31.75,,4.3,16,41,130,4.19,7.02,
2019,Jhavonte Dean,Miami (FL),CB,73.25,185,8.88,32,,4.47,,34.5,120,4.35,7.26,
2019,Rashad Fenton,South Carolina,CB,71,193,8.75,30.38,,4.52,12,34,117,4.25,7.06,
2019,Mark Fields,Clemson,CB,69.88,192,9.13,30.5,,4.37,18,31.5,120,,,
2019,Kemon Hall,North Texas,CB,71.13,196,9.25,29.5,,4.5,13,35,123,4.45,7.15,
2019,Ajene Harris,Southern California,CB,70.13,181,9.38,30.75,,4.62,9,30,111,4.19,6.84,
2019,Tim Harris,Virginia,CB,73.75,197,9.63,31.875,,4.49,9,39,139,4.36,6.9,
2019,Montre Hartage,Northwestern,CB,71.38,190,9,31.75,,4.68,9,34.5,123,4.08,6.95,11.5
2019,Alijah Holder,Stanford,CB,72.75,191,9.5,32.5,,4.6,9,36,121,4.15,6.7,
2019,Kadar Hollman,Toledo,CB,71.75,196,9,31,,4.38,18,38.5,119,4.23,6.81,
2019,Michael Jackson,Miami (FL),CB,72.63,210,9.75,32.5,,4.45,13,40.5,130,4.12,7.12,
2019,Isaiah Johnson,Houston,CB,73.88,208,8.75,33,,4.4,9,36.5,133,4.06,6.81,
2019,Lonnie Johnson,Kentucky,CB,74.13,213,9.13,32.63,,4.52,15,38,129,4.1,7.01,
2019,Anthoula Kelly,Frenso State (CA),CB,69.25,182,8.63,29.875,,4.44,16,38.5,120,4.31,7.18,
2019,Isaiah Langley,Southern California,CB,71.25,179,8.25,31,,4.56,7,34,124,4.22,6.76,
2019,Justin Layne,Michigan State,CB,73.75,192,9.25,33,,4.5,,37.5,134,4.09,6.9,
2019,Donnie Lewis,Tulane (LA),CB,72.25,190,9.25,30.75,,,,,,,,
2019,Shelton Lewis,Florida Atlantic,CB,70.25,179,9.13,29.625,,4.54,15,36,124,4.4,7.2,
2019,David Long,Michigan,CB,70.63,196,9.63,30.88,,4.45,15,39.5,120,3.97,6.45,
2019,Julian Love,Notre Dame,CB,70.75,195,9,31.75,,4.54,14,36,121,4.1,6.72,
2019,Iman Marshall,Southern California,CB,72.63,207,9.5,30.38,,4.53,16,32.5,117,4.39,7.09,
2019,Jordan Miller,Washington,CB,72.88,186,9.63,32.88,,4.49,6,37,125,4.38,7.3,
2019,Darrien Molton,Washington State,CB,70.13,183,8.25,30,,4.54,11,35,120,4.35,7.09,
2019,Dakari Monroe,San Jose State,CB,70.38,190,8.63,31.25,,4.57,11,35.5,116,4.41,7.41,
2019,Jimmy Moreland,James Madison (VA),CB,69.75,179,9,29.625,,4.46,8,39,120,4.26,6.83,
2019,Trayvon Mullen,Clemson,CB,73.5,199,9.13,31,,4.46,,34.5,123,,,
2019,Byron Murphy,Washington,CB,71.13,190,8.88,30.13,,4.55,14,36.5,120,4.13,6.83,
2019,Keisean Nixon,South Carolina,CB,70.25,196,9.75,30.75,,4.42,10,32.5,120,4.52,7.28,
2019,Amani Oruwariye,Penn State,CB,73.63,205,9,31.38,,4.47,17,36.5,120,4.16,6.82,
2019,DAndre Payne,Iowa State,CB,69.38,188,9.88,30.375,,4.53,12,33,118,4.4,7.16,
2019,Brian Peavy,Iowa State,CB,68.25,192,9.13,30.625,,4.69,11,35,114,4.27,6.81,
2019,Jamal Peters,Mississippi State,CB,73.75,218,9.75,32.38,,4.63,10,28.5,115,,,
2019,Ryan Pulley,Arkansas,CB,70.63,209,9.25,32.75,,4.61,11,31,111,4.31,,
2019,Chris Rayford,Mississippi State,CB,70.5,199,9.5,31.625,,4.49,24,33.5,118,4.18,6.85,
2019,Mook Reynolds,Texas A&M-Commerce,CB,71.75,191,,,,,,,,,,
2019,DeMonte Ruth,Iowa State,CB,69.5,172,8.75,29.375,,4.48,,36,122,4.24,7,
2019,Kendall Sheffield,Ohio State,CB,71.75,193,9.25,31.5,,,,39,128,4.06,6.69,
2019,Duke Shelley,Kansas State,CB,68.63,173,8.25,31,,4.51,11,34,114,4.23,7.1,
2019,Saivion Smith,Alabama,CB,72.88,203,9.5,33.25,,4.66,11,33,121,4.37,7.09,
2019,Derrek Thomas,Baylor,CB,75.5,189,10,34,,4.43,8,39.5,131,4.18,7.18,
2019,Nick Watkins,Houston,CB,72.38,203,9.63,32.25,,4.6,15,33.5,120,4.22,6.82,
2019,Brandon Watson,Michigan,CB,69.75,204,9.5,30.625,,4.52,15,38,123,4.31,6.81,
2019,Ken Webster,Mississippi,CB,70.88,203,8.88,32,,4.43,18,43,133,4.14,6.85,
2019,Chris Westry,Kentucky,CB,76.5,199,9.25,33.75,,4.36,12,38,121,,,
2019,Mazzi Wilkins,South Florida,CB,72.13,179,8.88,31,,4.72,,30,110,4.5,7.44,
2019,Darius Williams,Colorado State-Pueblo,CB,71.75,193,8.38,30.125,,4.55,19,35,119,4.39,7.06,
2019,Greedy Williams,Louisiana State,CB,73.63,182,9.25,31.75,,4.37,8,36,124,,,
2019,JoeJuan Williams,Vanderbilt,CB,75.63,211,9.75,32.5,,4.64,17,36,127,4.07,6.92,
2019,Rock Ya-Sin,Temple,CB,71.75,192,9.88,32,,4.51,18,39.5,120,4.31,7.31,
2019,Micah Abernathy,Tennessee,FS,71.63,195,9.38,31,,4.52,15,38.5,130,4.09,6.69,
2019,Dravon Askew-Henry,West Virginia,FS,70.75,202,8.88,30.125,,4.52,18,35,121,4.47,7.21,
2019,Dameon Baber,Nevada,FS,69.88,197,8.88,30.875,,4.59,16,34.5,120,4.29,6.98,
2019,Dalton Baker,Nevada Las Vegas,FS,70.63,186,8.75,29,,4.51,22,32,108,4.37,7.08,
2019,J.K. Britt,North Carolina,FS,71.63,204,9,30.875,,4.67,16,33,117,4.5,7.45,
2019,Nick Coleman,Notre Dame,FS,71.63,194,9.25,29.125,,4.63,14,36,121,4.27,6.96,
2019,Marcus Epps,Wyoming,FS,71.75,197,10,29.5,,4.55,17,38.5,124,4.07,6.77,
2019,Kyle Gibson,Central Florida,FS,71.63,179,9.38,32.25,,4.68,11,33.5,116,4.56,7.1,
2019,Cam Hilton,Missouri,FS,71.75,195,8.88,30.5,,4.59,14,36,118,4.2,7.01,
2019,Tyree Kinnel,Michigan,FS,71,207,9.13,30.625,,4.51,15,34.5,117,4.14,6.78,
2019,P.J. Locke,Texas,FS,70.25,202,9.38,31,,4.57,22,36,120,4.26,7.13,
2019,Nick Scott,Penn State,FS,70.75,200,8.5,31,,4.45,18,41,128,4.2,7.02,
2019,A.J. Westbrook,Florida State,FS,71,190,9.13,30.875,,4.51,14,34.5,125,4.45,6.95,
2019,Jalen Young,Florida Atlantic,FS,70.13,184,9.38,30,,4.83,15,32,115,4.47,7.2,
2019,Stephen Denmark,Valdosta State (GA),SS,74.5,220,9.63,33.375,,4.46,19,43.5,130,4.27,7.4,
2019,Cameron Glenn,Wake Forest,SS,71.5,209,9,29.875,,4.59,15,32,120,4.47,7.01,
2019,Jacob Huff,Minnesota,SS,70.13,199,9.88,30.5,,4.74,16,32.5,114,4.2,7,
2019,Julian Hylton,Southern Illinois,SS,71.75,214,9.5,31.875,,4.49,18,37,126,4.35,6.96,
2019,Ridwan Issahaku,Texas Christian,SS,70.5,193,9.5,31.125,,4.68,11,33,122,4.25,6.94,
2019,Khalid McGee,South Florida,SS,69.25,195,9.5,30.625,,4.57,14,27.5,104,4.52,7.44,
2019,Ed Paris,Louisiana State,SS,72.25,208,10,31.875,,4.59,15,33.5,116,4.28,6.96,
2019,Adarius Pickett,UCLA,SS,70.75,201,9,30.75,,4.74,17,28,109,4.16,6.76,
2019,Quincy Williams,Murray State (KY),SS,70.63,225,9.88,33,,4.59,17,39.5,124,4.41,7.25,
2018,Jaire Alexander,Louisville,CB,70.25,192,9.5,31.125,,4.38,14,35,127,3.98,6.71,
2018,Cornell Armstrong,Southern Mississippi,CB,71.13,193,9.13,30.125,,4.45,18,37.5,125,4.28,7,
2018,Lance Austin,Georgia Tech,CB,67.88,198,9.38,29.625,,4.56,16,32.5,104,4.45,7.01,
2018,Anthony Averett,Alabama,CB,71.13,185,8.5,30.25,,4.36,13,31.5,119,4.4,6.93,
2018,Tony Brown,Alabama,CB,71.88,198,9.25,31.5,,4.35,14,31.5,126,4.11,6.78,11.14
2018,Christian Campbell,Penn State,CB,72.75,195,8.75,33.5,,4.55,14,41,135,4.18,6.77,
2018,Ryan Carter,Clemson,CB,69.38,184,8.75,29.625,,4.52,16,32.5,119,4.37,7,
2018,Andre Chachere,San Jose State,CB,71.75,200,9.88,31.375,,4.49,13,38,123,4.07,6.78,11.43
2018,Keion Crossen,Western Carolina,CB,69.13,178,8.75,32.125,,4.33,13,39.5,131,4.01,6.67,
2018,Aaron Davis,Georgia,CB,71.75,194,9.13,31.75,,4.52,10,34,111,4.08,6.82,
2018,Antwuan Davis,Texas,CB,71,196,9.5,31,,4.53,28,32.5,123,4.1,7.01,
2018,Carlton Davis,Auburn,CB,73,203,8.88,32.75,,4.53,16,34,124,4.31,7.3,
2018,Duke Dawson,Florida,CB,70.63,208,9,31.5,,4.46,15,,,4.39,7.02,
2018,Dee Delaney,Miami (FL),CB,71.5,194,9.75,30.5,,4.46,13,32.5,120,4.25,6.95,
2018,Lashard Durr,Mississippi State,CB,70.63,188,9.25,31.625,,4.48,13,32,120,4.38,7.15,
2018,Brandon Facyson,Virginia Tech,CB,73.5,197,9.75,32.625,,4.53,16,36,118,4.35,7,
2018,Rashard Fant,Indiana,CB,69.5,175,8.88,30,,4.45,,,,,,
2018,Minkah Fitzpatrick,Alabama,CB,72.13,204,9.38,31.25,,4.46,14,33,121,4.13,6.73,
2018,Jerrell Foster,Kent State (OH),CB,70.88,181,9.25,30.375,,4.6,10,37.5,126,4.38,7.27,
2018,Grant Haley,Penn State,CB,69.25,190,9.13,29.75,,4.44,15,34,119,3.94,6.51,
2018,Davontae Harris,Illinois State,CB,71.38,200,8.75,31.125,,4.43,22,32.5,123,4.4,6.96,
2018,Tre Herndon,Vanderbilt,CB,71.75,188,8.88,30.875,,4.51,12,34.5,126,4.2,6.75,
2018,Holton Hill,Texas,CB,73.63,200,9.63,32,,4.49,14,31,120,4.15,6.83,
2018,Mike Hughes,Central Florida,CB,70.13,191,8.75,30.875,,4.53,20,35.5,127,4.13,6.7,
2018,Donte Jackson,Louisiana State,CB,70.5,175,8.75,29.5,,4.32,7,37,124,,,
2018,J.C. Jackson,Maryland,CB,69.75,193,8.13,31.5,,4.46,14,35.5,120,4.28,6.92,
2018,Josh Jackson,Iowa,CB,72.38,192,9.38,31.125,,4.56,18,38,123,4.03,6.86,
2018,Danny Johnson,Southern (LA),CB,69.25,185,9.25,31.125,,4.44,15,35,123,4.3,7.23,
2018,Taron Johnson,Weber State (UT),CB,71.13,180,9.13,30.875,,4.5,17,33,118,4.28,7.03,
2018,Chris Jones,Nebraska,CB,71.88,195,9.75,32.75,,4.57,14,34.5,121,4.28,6.96,
2018,Marcus Jones,Northwest Missouri State,CB,71.75,185,8.75,30.25,,4.5,15,31,115,4.23,7.15,
2018,Michael Joseph,Dubuque (IA),CB,72.63,181,8.63,30.25,,4.53,17,34,119,4.2,6.89,11.98
2018,Jermaine Kelly,San Jose State,CB,72.5,196,9.88,30.75,,4.52,20,34,125,4.68,7.07,
2018,Jamarcus King,South Carolina,CB,72.75,186,9.13,32.875,,4.7,,32.5,114,4.38,7.2,
2018,Chris Lammons,South Carolina,CB,69.25,194,9,31.625,,4.48,11,35,116,4.25,7.04,
2018,Avonte Maddox,Pittsburgh,CB,69.13,180,8.75,29.5,,4.39,13,37,125,4,6.51,10.72
2018,Trevon Mathis,Toledo,CB,70.5,186,9,30.75,,4.56,15,37.5,125,4.14,6.84,
2018,Tarvarus Mcfadden,Florida State,CB,74.25,198,10.38,32.5,,4.67,,38.5,121,4.45,7,
2018,Quenton Meeks,Stanford,CB,73,209,10.25,31.75,,4.54,11,39,128,4.23,6.72,
2018,Kamrin Moore,Boston College,CB,70.5,200,9,31.375,,4.55,,35.5,122,4.43,,
2018,Emmanuel Moseley,Tennessee,CB,71.13,190,9.13,31.5,,4.42,21,38.5,126,4.03,6.84,
2018,Nick Nelson,Wisconsin,CB,70.63,208,9.25,30.75,,4.52,17,36.5,123,4.08,6.84,
2018,Deatrick Nichols,South Florida,CB,69,185,8.63,29,,4.44,15,37,127,4.18,6.72,
2018,Parry Nickerson,Tulane (LA),CB,70.38,180,8.25,30.25,,4.32,15,33.5,120,4.29,7.31,
2018,Isaiah Oliver,Colorado,CB,72.25,190,9.75,33.5,,4.5,,,,,,
2018,Darius Phillips,Western Michigan,CB,69.88,190,9.13,31.5,,4.54,9,32.5,,4.18,,
2018,D.J. Reed,Kansas State,CB,69.13,188,10,31.625,,4.51,11,36.5,124,4.06,6.82,
2018,Chris Seisay,Portland State (OR),CB,72.88,197,8.75,32.125,,4.5,9,37,122,4.4,6.71,
2018,Tremon Smith,Central Arkansas,CB,70.13,200,8.38,31,,4.38,15,34,119,4.14,7.03,
2018,Arrion Springs,Oregon,CB,70.5,208,9,31.5,,4.46,18,32,118,4.51,7.02,
2018,M.J. Stewart,North Carolina,CB,70.88,200,9.25,31.25,,4.54,18,35,118,4.28,6.9,
2018,Greg Stroman,Virginia Tech,CB,71.13,182,8.75,29.875,,4.48,16,33.5,113,4.45,7.02,
2018,Chandon Sullivan,Georgia State,CB,70.75,194,9,32.375,,4.6,15,40.5,134,4.36,,
2018,Jordan Thomas,Oklahoma,CB,72.13,187,9.5,32,,4.64,4,38,124,3.94,6.28,
2018,Derrick Tindal,Wisconsin,CB,70.5,173,9.38,29.5,,4.61,,37.5,121,4.33,,
2018,Henre Toliver,Arkansas,CB,72.38,188,9,30.875,,4.63,6,32.5,117,4.15,7.01,
2018,Kevin Toliver,Louisiana State,CB,74,192,9.38,30.125,,,10,33,120,,,
2018,DMontre Wade,Murray State (KY),CB,71.13,206,9.88,32.625,,4.57,15,35.5,120,4.4,7.07,
2018,Levi Wallace,Alabama,CB,72.25,179,9.38,32.75,,4.63,,33,,4.26,6.91,
2018,Denzel Ward,Ohio State,CB,70.88,183,8.75,31.25,,4.32,16,39,136,,,
2018,Trumaine Washington,Louisville,CB,68.5,180,8,28.25,,4.52,17,32.5,114,4.33,6.88,
2018,Darious Williams,Alabama-Birmingham,CB,69.63,184,8.75,30.75,,4.44,13,39,122,4.34,6.85,
2018,Priest Willis,Texas A&M,CB,72.88,205,9.38,32.75,,4.64,11,29.5,118,4.32,7.13,
2018,Isaac Yiadom,Boston College,CB,72.88,190,8.88,32.25,,4.52,8,34.5,120,4.18,6.85,
2018,Marcus Allen,Penn State,FS,74.13,202,9.13,30.625,,4.63,15,37,127,4.32,7.13,
2018,Johnathan Alston,North Carolina State,FS,73.13,205,9,32.5,,4.57,14,28.5,115,4.23,7.03,
2018,Jessie Bates,Wake Forest,FS,73.13,195,9.75,31.625,,4.5,,35.5,117,4.26,6.78,11.34
2018,Quin Blanding,Virginia,FS,74,215,8.38,31.75,,4.63,,31.5,122,,,
2018,Sean Chandler,Temple,FS,70.5,190,8.25,30.75,,4.65,16,34.5,119,4.62,7.19,
2018,Rashaan Gaulden,Tennessee,FS,72.75,193,9.75,30.75,,4.61,8,30,119,4.33,7.16,
2018,Corey Griffin,Georgia Tech,FS,73.13,204,8.63,32.25,,4.56,13,35,122,4.26,7.09,
2018,Chris Hawkins,Southern California,FS,70.63,190,9.75,30.875,,4.59,12,30.5,113,4.31,6.92,
2018,Godwin Igwebuike,Northwestern,FS,71.38,205,9.75,31.25,,4.44,19,35.5,128,4.12,6.56,10.81
2018,Natrell Jamerson,Wisconsin,FS,70.63,198,9.75,32.625,,4.4,25,35.5,120,4.27,7.07,
2018,Joshua Kalu,Nebraska,FS,72.25,195,10,32.75,,4.58,17,41.5,134,4.25,6.74,
2018,Kameron Kelly,San Diego State,FS,73.63,200,8.88,31.75,,4.66,9,33,120,4.28,6.94,
2018,Tarvarius Moore,Southern Mississippi,FS,73.13,199,9,33.125,,4.32,7,38.5,133,4.2,6.95,
2018,Nick Orr,Texas Christian,FS,71,179,8.63,30.875,,4.57,14,33.5,110,4.21,6.93,
2018,Justin Reid,Stanford,FS,72.5,204,9.75,31.625,,4.4,16,36.5,128,4.15,6.65,
2018,Ramon Richards,Oklahoma State,FS,71.13,187,8.75,30.125,,4.62,11,33,121,4.4,6.99,
2018,Stephen Roberts,Auburn,FS,71.25,189,8.88,31.375,,4.53,,34,121,4.31,7.25,
2018,Tyree Robinson,Oregon,FS,74.25,202,8.75,31.5,,4.54,10,37.5,130,4.34,7.1,
2018,Dominick Sanders,Georgia,FS,71.25,193,9.25,30.625,,4.65,14,,,4.3,6.95,
2018,Van Smith,Clemson,FS,70.88,185,8.75,30.125,,4.61,12,29.5,106,4.47,7.14,
2018,Jaleel Wadood,UCLA,FS,69.63,163,9,29.125,,4.6,9,30.5,116,4.25,6.92,
2018,Nick Washington,Florida,FS,71.88,202,9.63,31.5,,4.58,,,,4.36,7.16,
2018,Armani Watts,Texas A&M,FS,70.5,205,8.75,31,,4.64,13,35,120,4.37,7.25,
2018,Jordan Whitehead,Pittsburgh,FS,70.38,195,8.5,29.75,,4.59,21,34,123,4.31,7.16,
2018,Nate Andrews,Florida State,SS,70.75,204,9.25,32.25,,4.72,,30.5,104,4.46,7.31,
2018,Troy Apke,Penn State,SS,73.25,198,8.38,32.375,,4.34,16,41,131,4.03,6.56,
2018,Brandon Arnold,Oregon State,SS,71,201,9,31.5,,4.62,15,36,123,4.26,7,
2018,Travon Blanchard,Texas A&M-Commerce,SS,73.88,208,9,33.375,,4.65,15,33,116,4.77,7.34,
2018,Kamari Cotton-Moya,Iowa State,SS,71.75,202,8.88,30.25,,4.64,18,37,119,4.3,7.15,
2018,Dane Cruikshank,Arizona,SS,73.25,206,8.75,31,,4.41,25,38.5,121,4.24,6.89,
2018,Terrell Edmunds,Virginia Tech,SS,72.5,220,10.5,32.75,,4.47,,41.5,134,,,
2018,Deshon Elliott,Texas,SS,72.88,205,10.5,32.25,,4.58,15,36,121,4.46,7.22,
2018,Tre Flowers,Oklahoma State,SS,75.25,200,9,33.875,,4.45,18,34.5,122,4.34,7.17,
2018,J.T. Gray,Mississippi State,SS,71.25,195,8.75,32.5,,4.5,19,33.5,123,4.19,7.03,
2018,Marcell Harris,Florida,SS,72.5,208,8.63,32,,,16,,,,,
2018,Ronnie Harrison,Alabama,SS,74,214,9.5,33.375,,4.63,,34,120,,,
2018,Trayvon Henderson,Hawaii,SS,72.13,208,9.13,31.25,,4.58,10,39.5,124,4.15,6.88,
2018,Travin Howard,Texas Christian,SS,61.88,211,9,31.5,,4.56,20,35.5,124,4.2,7.06,
2018,Derwin James,Florida State,SS,73.75,215,9.5,33,,4.47,21,40,132,4.34,7.34,
2018,Dallin Leavitt,Utah State,SS,70,203,9.25,29.625,,4.56,18,34.5,122,4.19,6.73,
2018,Josh Liddell,Arkansas,SS,72.13,200,8.38,32,,4.56,14,36,129,4.26,6.93,
2018,Trey Marshall,Florida State,SS,71.38,205,9.5,32.375,,4.54,15,36.5,125,4.26,7.08,
2018,Tray Matthews,Auburn,SS,72.63,213,8.25,33.125,,4.56,22,35.5,121,4.41,7.06,
2018,Siran Neal,Jacksonville State (AL),SS,72,199,9.88,31.125,,4.56,17,40.5,122,4.28,7,
2018,Steven Parker,Oklahoma,SS,73.13,203,9.5,33.25,,4.58,9,36.5,126,4.33,6.83,
2018,Max Redfield,Indiana (PA),SS,73,205,9.25,30,,4.69,15,35,115,4.44,,
2018,Anthony Sherrils,Missouri,SS,71.5,204,8.38,32.125,,4.42,25,35,121,4.39,7.21,
2018,Tracy Walker,Louisiana-Lafayette,SS,72.88,206,8.75,33.5,,4.51,14,33,119,4.28,7,11.27
2018,Damon Webb,Ohio State,SS,70.75,195,8.13,31.25,,4.62,17,,,,,
2018,Kyzir White,West Virginia,SS,73.88,216,10.13,31.625,,4.69,21,35.5,113,4.26,6.96,
2018,Chucky Williams,Louisville,SS,73.5,211,8.88,31.25,,4.63,18,31.5,114,4.53,7.14,
2017,Jamal Agnew,San Diego,CB,69.5,186,8.38,29.5,,4.34,16,36,125,4.27,6.92,
2017,Chidobe Awuzie,Colorado,CB,71.75,202,8.5,30.63,34,4.43,16,34.5,132,4.14,6.81,
2017,Jeremy Clark,Michigan,CB,75.13,220,9.38,32.88,,,20,,,4.5,,
2017,Gareon Conley,Ohio State,CB,72.25,195,9.5,33,17,4.44,11,37,129,4.18,6.68,
2017,Jeremy Cutrer,Middle Tennessee State,CB,73.25,170,8.88,31.75,,4.52,,32,122,4.26,7.26,
2017,Treston Decoud,Oregon State,CB,73.75,206,9.25,33,,4.62,11,31,116,4.53,7.2,
2017,Rasul Douglas,West Virginia,CB,74,209,9.25,32.38,,4.59,16,33.5,120,4.26,6.97,
2017,Corn Elder,Miami (FL),CB,70.13,183,8.75,31.25,,4.55,,35,116,,,
2017,Maurice Fleming,West Virginia,CB,70.75,207,9,29.375,,4.52,19,32,115,4.14,6.87,
2017,Nate Hairston,Temple,CB,71.88,196,9.5,31,,4.52,14,35.5,118,4.45,6.85,
2017,Darian Hicks,Michigan State,CB,70.38,188,8.75,30.375,,4.59,19,34.5,119,4.44,7.02,
2017,Will Hines,Southeastern Louisiana,CB,73,190,9.13,32.75,,4.61,10,38,124,4.38,7.37,
2017,Joshua Holsey,Auburn,CB,69.75,190,9.13,29.75,,4.48,15,35,118,4.4,6.99,
2017,Marlon Humphrey,Alabama,CB,72.25,197,8.75,32.25,20,4.41,10,,125,4.28,6.75,
2017,Adoree Jackson,Southern California,CB,69.75,186,9.25,31.38,,4.42,,36,122,,6.63,
2017,Derrick Jones,Mississippi,CB,73.88,189,9.25,32.875,,4.48,9,41,140,4.41,7.03,
2017,Sidney Jones,Washington,CB,71.75,186,9.38,31.5,,4.47,12,33.5,123,4.28,7.02,
2017,Damontae Kazee,San Diego State,CB,70.25,184,8.63,30.88,,4.54,11,34,124,4.27,7.11,
2017,Desmond King,Iowa,CB,70.25,201,9.63,31.13,,4.6,14,34,117,4.18,6.67,12.06
2017,Kevin King,Washington,CB,75.25,200,9.5,32,,4.43,11,39.5,,3.89,6.56,
2017,Ashton Lampkin,Oklahoma State,CB,72,189,9.38,31,,4.52,19,34.5,120,4.21,7.26,11.19
2017,Brendan Langley,Lamar (TX),CB,72.25,201,9.5,32,,4.43,22,35.5,123,4.21,7.06,
2017,Marshon Lattimore,Ohio State,CB,72,193,8.88,31.25,23,4.36,,38.5,132,4.12,,11.45
2017,Des Lawrence,North Carolina,CB,71.75,187,8.38,30.5,,4.55,20,32,114,4.23,6.88,
2017,Jourdan Lewis,Michigan,CB,70,188,9.25,31.63,,4.54,15,34.5,121,4.38,6.88,
2017,Cole Luke,Notre Dame,CB,71.25,198,8.88,29.875,,4.63,11,35.5,113,4.16,6.82,
2017,Arthur Maulet,Memphis,CB,69.75,189,9.63,31.25,,4.62,18,34.5,120,4.22,7.12,
2017,Torren McGaster,Vanderbilt,CB,71.13,205,8.88,29.75,,4.6,12,30,114,4.33,7.06,
2017,Kailo Moore,Mississippi,CB,71,196,9.13,31.25,,4.47,5,39.5,126,4.46,7.37,
