Draft Class,Name,School,Position,Height,Weight,Hand Size,Arm Length,Wonderlic,40 Yard Dash,Bench Press,Vertical,Broad Jump,Shuttle,3 Cone,60Yd Shuttle
2021,Rashawn Slater,Northwestern,OG,76.25,304,10.5,33,,4.91,33,33,112,4.45,7.48,
2021,DAnte Smith,East Carolina (NC),OG,77.38,305,10,35.25,,5.33,24,29,113,4.75,7.9,
2021,Trey Smith,Tennessee,OG,77.5,321,10,33.75,,5.11,32,31,112,4.82,7.43,
2021,Syrus Tuitele,Frenso State (CA),OG,77.5,311,10.125,32.375,,5.21,36,26,94,4.91,8.19,
2021,Alijah Vera-Tucker,Southern California,OG,76.5,308,9.625,32.125,,5.13,32,32,106,4.63,7.7,
2022,Blaise Andries,Minnesota,OG,78.25,308,9.88,33.88,,5.1,,30.5,106,4.68,7.84,
2022,Ben Brown,Mississippi,OG,77.13,312,10.25,34.38,,,,,,,,
2022,Spencer Burford,Texas-San Antonio,OG,76.13,304,9.5,34.75,,5.19,,27.5,105,4.73,,
2022,JAtyre Carter,Southern (LA),OG,75.38,311,10.25,33.63,,5.13,,30,108,4.9,7.84,
2022,William Dunkle,San Diego State,OG,76.88,328,10.25,33.63,,5.44,25,26,95,4.91,7.97,
2022,Joshua Ezeudu,North Carolina,OG,76.25,308,9.5,34,,5.19,,28.5,105,4.56,7.83,
2022,Luke Goedeke,Central Michigan,OG,77,312,9.75,32.25,,,26,,,,,
2022,Kenyon Green,Texas A&M,OG,75.88,323,10.38,34.13,,5.24,20,26,102,5.12,,
2022,Marquis Hayes,Oklahoma,OG,76.88,318,8.88,35.38,,5.3,,23.5,102,4.78,7.94,
2022,Chasen Hines,Louisiana State,OG,74.75,327,9.88,33.88,,5.22,,30.5,108,,,
2022,Ed Ingram,Louisiana State,OG,75.25,307,10,33.63,,5.02,,20.5,102,4.76,7.81,
2022,Zion Johnson,Boston College,OG,74.63,312,10.63,34,,5.18,32,32,112,4.46,7.38,
2022,Darian Kinnard,Kentucky,OG,77.38,322,11.25,35,,5.31,,25,99,4.96,8.11,
2022,Chris Paul,Tulsa (OK),OG,75.88,328,9.5,34,,4.89,26,27,109,4.83,7.74,
2022,Sean Rhyan,UCLA,OG,76.63,321,11.13,32.38,,5.25,,33.5,110,4.81,7.55,
2022,Tyrese Robinson,Oklahoma,OG,75.13,319,10.25,33.75,,5.25,,22.5,100,4.94,8.35,
2022,Andrew Rupcich,,OG,78,318,9.5,32.88,,5.31,,27.5,108,,,
2022,Jamaree Salyer,Georgia,OG,75,321,10,33.63,,,31,,,,,
2022,Justin Shaffer,Georgia,OG,75.88,314,10,33.25,,5.14,,25.5,107,,,
2022,Lecitus Smith,Virginia Tech,OG,75.25,314,9.63,31.88,,5.18,23,,99,4.78,7.88,
2022,Cole Strange,Tennessee-Chattanooga,OG,76.88,307,10.13,33,,5.03,31,28,120,4.5,7.44,
2022,Zach Tom,Wake Forest,OG,76.25,304,10.38,33.25,,4.94,,33,118,4.47,7.32,
2022,Cordell Volson,North Dakota State,OG,78.13,315,10.5,33.88,,5.27,25,25,104,4.93,8.31,
2022,Nick Zakelj,Fordham (NY),OG,78.13,316,9.88,32.88,,5.13,27,28.5,110,4.71,7.75,
2023,Steve Avila,Texas Christian,OG,75.5,332,9.25,33,,5.21,28,29.5,98,4.74,7.85,
2023,Henry Bainivalu,Washington,OG,77.75,306,10.75,34,,5.5,,28,101,4.97,8.34,
2023,T.J. Bass,Oregon,OG,76.38,321,9.25,32.38,,5.48,,28.5,109,,,
2023,Anthony Bradford,Louisiana State,OG,76,332,9.5,33.5,,5.08,34,30,106,4.8,7.84,
2023,Nick Broeker,Mississippi,OG,76.38,305,9.75,32.5,,5.27,,,,4.7,7.75,
2023,Braeden Daniels,Utah,OG,75.63,307,9.38,33,,4.99,,30.5,109,4.6,7.53,
2023,Emil Ekiyor,Alabama,OG,74.5,314,9.5,33.88,,,23,,,,,
2023,Mark Evans,Arkansas-Pine Bluff,OG,74.5,303,10.38,32.38,,5.44,19,26.5,101,4.92,7.75,
2023,Jon Gaines,UCLA,OG,76,303,10.13,33.63,,5.01,19,32.5,114,4.45,7.31,
2023,Anton Harrison,Oklahoma,OG,76.38,315,9.25,31.75,,4.98,,28.5,105,,,
2023,Brent Laing,Minnesota-Duluth,OG,75.88,304,9.75,32.38,,5.19,24,28,102,4.65,7.63,
2023,Tashawn Manning,Kentucky,OG,75.13,327,9.75,34.5,,5.34,,27.5,102,4.8,7.9,
2023,Cody Mauch,North Dakota State,OG,77,302,9.75,32.38,,5.08,29,29,108,4.55,7.33,
2023,Warren McClendon,Georgia,OG,76.13,306,10,34.5,,,20,,,,,
2023,Jordan McFadden,Clemson,OG,74.25,303,9.5,34,,4.99,24,28.5,,4.81,7.7,
2023,Asim Richards,North Carolina,OG,76.25,309,10,34,,5.16,13,29,107,4.89,7.76,
2023,Peter Skoronski,Northwestern,OG,76,313,10,32.25,,5.16,30,34.5,115,,7.8,
2023,Sidy Sow,Eastern Michigan,OG,76.75,323,10.38,33.63,,5.07,27,32,110,4.69,7.62,
2023,OCyrus Torrence,Florida,OG,77.38,330,11.25,33.88,,5.31,23,23.5,101,4.81,,
2023,Andrew Vorhees,Southern California,OG,78,310,10,32.13,,,38,29,105,,,
2023,Alan Ali,Texas Christian,C,76.25,301,9.5,32.88,,,,26.5,,,,
2023,Jake Andrews,Troy (AL),C,74.75,305,10,32.88,,5.15,29,26,102,4.73,7.77,
2023,Alex Forsyth,Oregon,C,75.88,303,10.25,32.75,,,29,20.5,95,,,
2023,Jovaughn Gwyn,South Carolina,C,73.88,297,9.88,31.75,,5.12,34,27.5,109,4.8,7.9,
2023,Olusegun Oluwatimi,Michigan,C,74.5,309,8.63,32.75,,5.38,29,29,110,4.68,7.58,
2023,Jarrett Patterson,Notre Dame,C,77.13,306,10,31.38,,5.33,22,29.5,106,4.73,7.96,
2023,John Michael Schmitz,Minnesota,C,75.5,301,9.5,32.63,,5.35,26,29.5,104,4.56,,
2023,Juice Scruggs,Penn State,C,75.25,305,10.25,33.25,,5.22,29,32,102,4.82,7.75,
2023,Ricky Stromberg,Arkansas,C,75.25,306,9.75,33.25,,5.26,,32.5,111,,,
2023,Joe Tippmann,Wisconsin,C,78,313,10.75,32.75,,,,,,,,
2023,Luke Wypler,Ohio State,C,74.63,303,9.63,31.63,,5.14,29,30.5,106,4.53,7.64,
2022,Dawson Deaton,Texas Tech,C,77.5,306,9.63,32.88,,5.12,24,29,108,4.49,7.52,
2022,Luke Fortner,Kentucky,C,76.13,307,10,33.13,,5.21,,24,102,4.95,7.75,
2022,Cam Jurgens,Nebraska,C,74.88,303,10,33.38,,4.92,25,,,,,
2022,Tyler Linderbaum,Iowa,C,74.13,296,10,31.13,,,,,,4.66,,
2022,Alec Lindstrom,Boston College,C,75.38,296,9.25,32.63,,5.18,25,29,111,4.66,7.5,
2022,Dylan Parham,Memphis,C,74.63,311,10.25,33.13,,4.93,,26.5,108,4.7,7.78,
2022,Luke Wattenberg,Washington,C,76,299,9.38,34.13,,5.2,,29.5,113,4.57,7.45,
2022,Dohnovan West,Arizona State,C,75.25,296,9.5,33,,5.27,,28,112,,,
2021,Chase Behrndt,West Virginia,C,75.5,324,10.375,33.5,,5.55,25,24.5,101,4.93,8.21,
2021,Harry Crider,Indiana,C,74.88,307,8.875,32.75,,5.26,31,27,102,4.64,7.63,
2021,Drew Dalman,Stanford,C,75.38,299,10.5,32,,5.05,33,33,109,4.51,7.33,
2021,Landon Dickerson,Alabama,C,77.63,333,10.375,33.25,,,,,106,,,
2021,Brett Heggie,Florida,C,76,310,9.75,33.25,,5.5,21,26,105,4.69,7.66,
2021,Trey Hill,Georgia,C,75.5,319,9.375,33.625,,5.46,17,,118,4.95,8.29,
2021,Creed Humphrey,Oklahoma,C,76.25,302,9.625,32.5,,5.11,29,33,112,4.49,7.5,
2021,Drake Jackson,Kentucky,C,73.88,293,8.25,31.125,,,,31.5,123,,,
2021,Brandon Kennedy,Tennessee,C,74,286,9.25,31.875,,5.32,22,25,100,4.92,8.36,
2021,Ryan McCollum,Texas A&M,C,77.25,307,10.25,33.625,,5.3,20,29.5,98,4.8,7.71,
2021,Quinn Meinerz,Wisconsin-Whitewater,C,74.88,320,10.25,33.375,,4.99,,32,111,4.58,7.54,
2021,Michal Menet,Penn State,C,76.13,301,10,31.5,,,26,,126,,,
2021,Jimmy Morrissey,Pittsburgh,C,75.25,303,10,32.75,,5.31,26,31,105,4.47,7.39,
2021,Josh Myers,Ohio State,C,77.25,310,10.375,32,,,29,,119,,,
2021,Ry Schneider,Oklahoma State,C,74.38,312,10.25,32.875,,5.67,26,23.5,85,5.37,8.51,
2020,Tyler Biadasz,Wisconsin,C,75.63,314,10,32.25,,,,,,,,
2020,Cohl Cabral,Arizona State,C,76.88,300,10,32.25,,,20,,,,,
2020,Trystan Colon-Castillo,Missouri,C,76,315,9.25,30.5,,,11,,,,,
2020,Lloyd Cushenberry,Louisiana State,C,75.13,312,10.38,34.13,,5.27,25,,,,,
2020,Jake Hanson,Oregon,C,76.38,303,9.25,32.75,,5.5,33,,,,,
2020,Nick Harris,Washington,C,72.88,302,9.75,32.13,,5.1,20,29.5,103,,,
2020,Matt Hennessy,Temple,C,75.88,307,10,32.25,,5.18,23,30,110,4.6,7.45,
2020,Keith Ismael,San Diego State,C,74.88,309,10,32.25,,5.34,,32,108,4.65,8.14,
2020,Cesar Ruiz,Michigan,C,74.75,307,11,33.13,,5.08,28,33,113,4.64,7.91,
2020,Darryl Williams,Mississippi State,C,74.38,304,9.75,32.13,,5.23,23,25.5,102,4.76,7.88,
2019,Nick Allegretti,Illinois,C,76.25,310,10.13,32.25,,5.32,22,29.5,103,4.66,7.56,
2019,Kirk Barron,Purdue,C,73.88,309,9.13,30.125,,5.19,36,25.5,105,4.62,7.94,
2019,Garrett Bradbury,North Carolina State,C,74.88,306,10.5,31.75,,4.92,34,31,104,4.53,7.41,
2019,Jesse Burkett,Stanford,C,76,303,8.5,32.875,,5.55,23,25,102,5.06,8.28,
2019,Alec Eberle,Florida State,C,75.38,297,9.5,31.375,,5.51,26,26.5,98,4.8,7.94,
2019,Justin Falcinelli,Clemson,C,76.25,309,9.75,32.5,,,27,,,,,
2019,Quin Ficklin,Utah State,C,74.63,295,9,31.25,,5.25,18,26.5,106,4.81,7.97,
2019,Lamont Gaillard,Georgia,C,74.38,305,10.38,33.5,,5.15,18,26.5,97,4.78,7.81,
2019,Tyler Gauthier,Miami (FL),C,76,311,9.88,32,,5.24,27,30,104,,,
2019,Michael Jordan,Ohio State,C,77.88,312,10,34.25,,5.27,19,32.5,116,4.71,7.71,
2019,Nick Linder,Indiana,C,75,307,9.75,32.25,,,,,,,,
2019,Toa Lobendahn,Southern California,C,75.13,300,9.63,31.375,,,36,28.5,102,,,
2019,Erik McCoy,Texas A&M,C,75.88,303,9.63,33,,4.89,29,31,107,4.62,8.28,
2019,Sam Mustipher,Notre Dame,C,74.25,306,9,32.125,,5.63,20,26.5,101,4.84,8.25,
2019,Javon Patterson,Mississippi,C,74.88,307,9,32.5,,5.13,27,27.5,98,4.78,7.72,
2019,Ross Pierschbacher,Alabama,C,75.63,308,10,32.125,,5.2,20,22.5,,4.7,7.83,
2019,Keegan Render,Iowa,C,75,305,9.88,32,,5.39,20,27.5,100,4.71,7.52,
2018,Brian Allen,Michigan State,C,73.13,298,9.25,32.38,,5.34,27,26.5,99,4.71,7.81,
2018,Bradley Bozeman,Alabama,C,76.88,296,9.75,31.25,,5.46,27,24,97,5.17,8.25,
2018,Evan Brown,Southern Methodist (TX),C,74.5,302,10,32.5,,5.03,36,36,113,4.46,7.87,
2018,Will Clapp,Louisiana State,C,76.5,311,9.63,31.25,,5.39,25,29,97,4.92,8.04,
2018,Mason Cole,Michigan,C,76.13,307,9.63,32.13,,5.23,23,23.5,104,4.78,7.77,
2018,James Daniels,Iowa,C,75.38,306,9.5,33.75,,,21,30.5,108,4.4,7.29,
2018,Austin Davis,Duke,C,75.88,301,9.13,31.75,,5.25,25,30.5,104,4.65,7.58,
2018,Cam Dillard,North Carolina,C,74.88,302,9.75,31.375,,5.23,29,29.5,100,4.63,8.15,
2018,Nico Falah,Southern California,C,75.75,301,10.63,33.25,,5.13,21,32,100,4.69,7.74,
2018,Austin Golson,Auburn,C,76.75,304,9.63,32.25,,5.19,27,28.5,109,4.65,7.71,
2018,J.C. Hassenauer,Alabama,C,74.5,302,10.5,32.625,,5.23,28,27.5,101,4.64,7.88,
2018,Cory Helms,South Carolina,C,75.88,308,10.38,32,,,26,,,,,
2018,Alan Knott,South Carolina,C,75.75,291,9.38,33.875,,5.07,17,32,105,4.66,7.62,
2018,Tejan Koroma,Brigham Young,C,72.13,298,9.63,31.25,,5.36,32,30.5,114,4.68,8.05,
2018,Brad Lundblade,Oklahoma State,C,74.75,295,9.63,31.75,,5.45,24,28,95,4.8,8.01,
2018,Brad North,Northwestern,C,74.13,292,9.75,32,,5.25,23,28,110,4.77,8.01,
2018,Alex Officer,Pittsburgh,C,75,331,10.5,34.625,,5.37,22,24.5,,5.16,8.03,
2018,Billy Price,Ohio State,C,75.75,305,9.75,32,,,,,,,,
2018,Scott Quessenberry,UCLA,C,75.63,310,9.75,31.75,,5.09,25,33.5,111,4.69,7.5,
2018,Frank Ragnow,Arkansas,C,77.13,312,9.38,33.13,,4.99,26,33.5,115,4.51,8.04,
2018,Coleman Shelton,Washington,C,75.38,292,8.5,31.5,,5.24,,26.5,110,4.59,7.62,
2018,Coleman Thomas,Tennessee,C,77.75,322,8.5,32.625,,5.48,,27.5,101,4.89,7.8,
2017,Jamaal Clayborn,Mississippi State,C,75.75,316,8.88,33.25,,5.64,15,25.5,98,5.01,8,
2017,Lucas Crowley,North Carolina,C,74.25,294,9.38,32.5,,5.38,30,26,98,4.87,7.96,
2017,J.J. Dielman,Utah,C,76.75,309,10,32.25,,,27,,,4.84,,
2017,Pat Elflein,Ohio State,C,74.75,303,9.75,33.25,21,5.32,22,23.5,99,4.71,7.94,
2017,Kyle Fuller,Baylor,C,76.75,307,9.38,32.88,,5.24,23,26,96,4.84,7.71,
2017,Brian Gaia,Penn State,C,74.38,292,10,31.875,,5.17,32,28,105,4.7,7.82,
2017,Eddie Gordon,Louisiana-Lafayette,C,73,310,8.13,32.625,,5.07,24,29.5,98,4.71,7.56,
2017,Jay Guillermo,Clemson,C,75,298,9.25,31.75,,5.48,33,28.5,105,4.91,7.78,
2017,Brandon Kublanow,Georgia,C,74,300,8.88,32,,5.27,31,29,100,4.69,8.01,
2017,Derrick Nelson,Rutgers,C,74.88,298,9.25,32.875,,5.44,26,28,109,4.73,7.75,
2017,Tyler Orlosky,West Virginia,C,75.13,298,9.75,32.25,,5.39,24,26.5,102,3.89,8,11.14
2017,Ethan Pocic,Louisiana State,C,78,310,10.13,33.13,29,5.15,26,27,107,4.81,7.89,
2017,Chase Roullier,Wyoming,C,75.75,312,9.5,32.25,31,5.54,19,26.5,97,4.47,7.6,
2017,Joe Scelfo,North Carolina State,C,72.25,293,9.75,29.75,,,22,26,95,4.9,7.96,
2017,Michael Selby,Marshall (WV),C,73.38,295,9.25,31.5,,5.49,,27.5,98,4.71,8.22,
2017,Joe Spencer,Illinois,C,74.38,289,9.38,29.75,,5.5,20,25.5,98,4.9,8.09,
2017,Cameron Tom,Southern Mississippi,C,75.5,291,9.38,33.625,,4.89,23,32,116,4.59,7.57,
2017,Jon Toth,Kentucky,C,76.88,307,10,33.63,,5.51,21,25.5,100,4.37,8.09,11.77
2017,Michael Wilson,Oklahoma State,C,78,295,9,30.5,,,25,,,,,
2016,Jack Allen,Michigan State,C,73.25,294,10.13,32.25,,5.29,23,26.5,101,4.73,7.9,
2016,Austin Blythe,Iowa,C,74.13,298,9.38,30.25,,5.36,29,27.5,99,4.53,7.52,
2016,Evan Boehm,Missouri,C,74.13,302,10.25,31.63,,5.33,24,28.5,96,4.69,7.52,
2016,Jake Brendel,UCLA,C,76.13,303,9,31.625,,5.01,25,28,108,4.27,7.31,
2016,Ty Darlington,Oklahoma,C,74.75,294,9.88,32.25,,5.09,24,28.5,107,4.71,8.07,
2016,Joey Hunt,Texas Christian,C,73.75,299,10,30,,,34,,,,,
2016,Jared Kaster,Texas Tech,C,74.88,296,9.5,30.75,,5.52,22,26,89,4.8,8.15,
2016,Ryan Kelly,Alabama,C,76,311,9.63,33.63,,5.03,26,30,103,4.59,7.58,
2016,Nick Martin,Notre Dame,C,76.13,299,9.75,32.5,,5.22,28,28,97,4.72,7.57,
2016,Mike Matthews,Texas A&M,C,73.63,297,8.88,30.875,,5.45,30,24.5,95,5.01,8.09,
2016,Matt Skura,Duke,C,75.38,305,10.13,33.375,,5.39,27,24,103,4.76,7.89,
2016,Max Tuerk,Southern California,C,77,298,10.75,32.5,,,22,,,,,
2015,David Andrews,Georgia,C,74.13,294,10,32.125,,5.12,27,30,108,4.78,8.12,
2015,Austin Barron,Florida State,C,75,293,,,,5.17,,,,,,
2015,Betim Bujari,Rutgers,C,75.5,298,9.63,30.875,,5.27,21,25,90,4.93,7.85,
2015,Dillon Day,Mississippi State,C,75.38,305,9.13,33.75,,5.26,23,26,97,4.76,7.63,
2015,Reese Dismukes,Auburn,C,74.75,296,8.88,32.25,,5.31,23,27.5,107,4.7,8.14,
2015,Nick Easton,Harvard,C,74.75,307,10.38,31.125,,5.15,29,30.5,112,4.6,7.73,
2015,Cameron Erving,Florida State,C,77.5,313,10.38,34.13,,5.15,30,30.5,112,4.63,7.48,
2015,Tom Farniok,Iowa State,C,75.13,300,9.75,31.25,,5.27,23,30,108,4.75,7.85,
2015,B.J. Finney,Kansas State,C,75.75,318,10,32,,5.25,20,24,99,4.76,,
2015,Andy Gallik,Boston College,C,74.38,306,10.25,32.75,,5.5,29,27,96,4.58,7.66,
2015,Max Garcia,Florida,C,76.13,309,10.25,33.13,,5.24,30,28,103,5.12,8.18,
2015,Hroniss Grasu,Oregon,C,75,297,10.25,32.13,28,5.12,,,,4.74,7.85,
2015,Steven Gurrola,Arizona,C,73,291,9.75,30.375,,5.27,22,29.5,95,4.96,7.94,
2015,Chris Jasperse,Marshall (WV),C,75.38,297,8.75,31,,5.38,25,24,101,4.88,7.53,
2015,Greg Mancz,Toledo,C,76.5,301,10,32.75,,5.08,,,,,,
2015,Shaquille Mason,Georgia Tech,C,73.75,310,9.5,32.125,,5.27,25,32,110,4.65,7.53,
2015,Shane McDermott,Miami (FL),C,75.5,302,9.38,32,,5.21,27,29,103,4.75,7.79,
2015,David Peterson,San Jose State,C,75.5,295,10.13,32.625,,5.32,23,24.5,101,4.9,7.79,
2015,Elliott Porter,Louisiana State,C,75.25,298,9.38,32.5,,5.16,26,24,91,4.97,7.81,
2015,Austin Reiter,South Florida,C,74.88,300,9.5,32,,5.17,,34,107,4.53,7.65,
2015,Jake Smith,Louisville,C,75.38,309,10,32.25,,5.32,23,23,97,4.89,7.9,
2015,Joe Townsend,Vanderbilt,C,75.5,308,9,31.875,,5.28,24,24.5,94,4.9,8.1,
2015,Valerian Ume-Ezeoke,New Mexico State,C,74,305,9,32.125,,5.45,25,30,106,4.82,8.15,
2015,Brandon Vitabile,Northwestern,C,73.75,304,9.5,30,,5.2,,26.5,101,4.56,7.78,
2015,Robert Waterman,Nevada Las Vegas,C,74,290,,,,5.23,,,,,,
2014,Matt Armstrong,,C,74.13,302,10.63,33,,5.36,24,32,106,,,
2014,Luke Bowanko,Virginia,C,77.5,302,9.5,33.5,,5.25,26,27,99,4.75,7.53,
2014,Jonotthan Harrison,Florida,C,75.5,304,9.88,33.38,,5.15,27,27,112,4.86,7.97,
2014,Gabe Ikard,Oklahoma,C,75.63,304,9.63,33.13,,5.13,22,26,102,4.37,7.3,
2014,Tyler Larsen,Utah State,C,75.63,313,9.25,31.5,,5.17,36,23.5,101,4.7,8.22,
2014,Corey Linsley,Ohio State,C,74.63,296,9.88,32,,5.24,36,27,107,4.53,7.46,
2014,Marcus Martin,Southern California,C,75.38,320,10,34,,5.38,23,,,4.93,,
2014,Matt Paradis,Boise State,C,74.63,306,9.88,32.375,,5.34,23,26,102,4.46,7.6,
2014,Demetrius Rhaney,Tennessee State,C,73.75,301,9.5,32,,4.9,24,29,110,4.22,7.59,
2014,Weston Richburg,Colorado State,C,75.38,298,9.25,33.38,,5.1,25,25.5,104,4.63,7.93,
2014,James Stone,Tennessee,C,75.63,306,10.13,33.88,,5.17,22,27.5,104,4.63,8.16,
2014,Bryan Stork,Florida State,C,75.88,315,10.13,32.25,,5.44,21,26,97,5.02,7.9,
2014,Travis Swanson,Arkansas,C,77,312,10,33.13,,5.28,20,26,93,4.65,7.73,
2013,Braxston Cave,Notre Dame,C,75.25,303,9.38,32.08,,5.33,32,25.5,98,4.71,7.81,
2013,Travis Frederick,Wisconsin,C,75.63,312,10,33.08,,5.58,21,28.5,97,4.76,7.81,
2013,Khaled Holmes,Southern California,C,75.25,302,10.25,35,,5.29,13,29.5,104,4.74,7.66,
2013,T.J. Johnson,South Carolina,C,76.25,310,9.5,33.48,,5.33,32,25.5,96,4.74,7.83,
2013,Barrett Jones,Alabama,C,76.5,306,10.25,34.125,,,,,,,,
2013,Eric Kush,California (PA),C,75.88,304,9.75,32.875,,5.04,25,30,108,4.35,7.4,
2013,P.J. Lonergan,Louisiana State,C,75.25,304,10.13,33.08,,5.38,25,26,92,4.93,8.01,
2013,Joe Madsen,West Virginia,C,75.38,310,9.5,30.08,,5.2,25,25,98,4.83,7.6,
2013,Brian Schwenke,California,C,75,314,10.25,32.08,31,4.99,31,26.5,108,4.74,7.31,
2013,Matt Stankiewitch,Penn State,C,74.75,302,10,32.48,,5.43,27,24,92,4.96,7.9,
2012,Philip Blake,Baylor,C,74.75,311,9.88,33,,5.17,22,29.5,105,4.65,7.86,
2012,Michael Brewster,Ohio State,C,76.13,312,9.5,31.5,,5.35,29,25,96,4.6,7.73,
2012,Garth Gerhart,Arizona State,C,73.25,305,9.63,33.38,,5.38,25,30.5,96,4.65,7.63,
2012,Josh Harris,Auburn,C,73.13,252,9,30.5,,4.82,15,31,119,4.19,7.17,
2012,Ben Jones,Georgia,C,74.63,303,9.63,32.5,,5.35,29,30.5,105,4.74,7.95,
2012,Peter Konz,Wisconsin,C,77,314,9.25,33,,5.16,18,,,,,
2012,David Molk,Michigan,C,72.88,298,8.88,32,,5.18,41,,,,,
2012,Quentin Saulsberry,Mississippi State,C,74.38,304,9.88,33.75,,5.28,26,22,90,4.99,8.19,
2012,Jason Slowey,Western Oregon,C,74.5,303,,,,5.06,28,27.5,110,4.87,7.72,
2011,Tim Barnes,Missouri,C,75.63,300,,,,5.17,26,31.5,103,4.42,7.19,
2011,Ryan Bartholomew,Syracuse,C,73.13,302,9.63,33.75,,4.93,34,26.5,92,4.62,7.62,
2011,Brandon Fusco,Slippery Rock (PA),C,76,306,10,33.75,,5.18,26,28.5,108,4.43,7.29,
2011,Rodney Hudson,Florida State,C,74.38,299,9.38,32.5,,5.27,27,25.5,95,4.96,8.03,
2011,Jason Kelce,Cincinnati,C,74.63,280,9.5,32.5,,4.89,,30.5,110,4.14,7.22,
2011,Jake Kirkpatrick,Texas Christian,C,73.88,300,,,,5.31,25,30.5,102,4.74,7.69,
2011,Alex Linnenkohl,Oregon State,C,73.75,304,9.25,31.38,,5.36,24,26.5,89,4.62,7.67,
2011,Kris O'Dowd,Southern California,C,76.13,304,9.5,32.5,,5.12,31,32.5,105,4.59,7.67,
2011,Zane Taylor,Utah,C,74.5,309,10.25,33,,5.52,33,25.5,104,4.77,8.15,
2011,Zach Williams,Washington State,C,75,309,9.5,33.25,,5.18,28,30,103,4.62,7.54,
2011,Zack Williams,Maryland,C,75,309,9.5,33.25,,5.27,28,30,103,4.62,7.54,
2011,Stefen Wisniewski,Penn State,C,75,313,10.38,33,,5.29,30,28.5,100,4.63,7.51,
2010,Jeff Byers,Southern California,C,75.38,301,9.5,33.13,,5.04,33,27,98,4.56,7.57,
2010,Erik Cook,New Mexico,C,78,318,9.75,33.875,,5.55,19,25,94,4.99,8.24,
2010,Joe Hawley,Nevada Las Vegas,C,75.25,297,10.63,33.13,,5.21,35,26,105,4.73,7.5,
2010,Ted Larsen,North Carolina State,C,74.63,304,9.75,32,,5.19,26,24,96,4.66,7.81,
2010,Kevin Matthews,Texas A&M,C,75.5,298,,,,5.32,28,29,99,4.82,7.65,
2010,Eric Olsen,Notre Dame,C,75.88,306,9.25,32.5,,5.25,35,29.5,93,4.82,7.5,
2010,Maurkice Pouncey,Florida,C,76.5,304,10,32.5,,5.25,25,27,95,4.92,7.74,
2010,Reggie Stephens,Iowa State,C,75,314,,,,5.4,31,25,98,4.98,7.94,
2010,Matt Tennant,Boston College,C,76.63,300,9.5,32.25,,5.15,27,25,98,4.62,7.6,
2010,J.D. Walton,Baylor,C,74.63,300,9.25,33.38,,5.19,24,27,101,4.69,7.6,
2024,Joe Alt,Notre Dame,OT,80.75,321,10,34.25,,5.05,,28,112,4.51,7.31,
2024,Graham Barton,Duke,OT,76.75,313,9.38,32.88,,,,,,,,
2024,Andrew Coker,Texas Christian,OT,78.75,315,9.5,34,,5.36,,25.5,94,4.93,7.95,
2024,Frank Crum,Wyoming,OT,79.88,313,10.5,33.88,,4.94,,31.5,114,4.73,7.39,
2024,Anim Dankwah,Howard (DC),OT,79.75,353,9.75,35.13,,,,27.5,,,,
2024,Ethan Driskell,Marshall (WV),OT,80.25,313,10.5,35.38,,,,,,,,
2024,Josiah Ezirim,Eastern Kentucky,OT,77.75,329,10.75,35.75,,,,,,,,
2024,Olumuyiwa Fashanu,Penn State,OT,78.13,312,8.5,34,,5.11,,32,109,,,
2024,Blake Fisher,Notre Dame,OT,77.63,310,10,34.38,,5.2,,28,,4.73,7.76,
2024,Jeremy Flax,Kentucky,OT,77.63,343,9,33.13,,5.64,,28,100,,,
2024,Javon Foster,Missouri,OT,77.63,313,9.63,34.63,,5.3,,32.5,106,,,
2024,Taliese Fuaga,Oregon State,OT,77.88,324,10.13,33.13,,5.13,,32,111,,,
2024,Delmar Glaze,Maryland,OT,76.25,315,10.25,34.88,,5.21,,25.5,104,,,
2024,Matt Goncalves,Pittsburgh,OT,77.88,327,9,33.25,,,,,,,,
2024,Tylan Grable,Central Florida,OT,77.75,306,10.13,33.63,,4.95,,36.5,117,,,
2024,Garret Greenfield,South Dakota State,OT,77.88,311,9.75,33.5,,5.22,,38.5,113,4.85,7.76,
2024,Tyler Guyton,Oklahoma,OT,79.75,322,10.25,34.13,,5.19,,34.5,107,4.71,7.5,
2024,Christian Jones,Texas,OT,77,305,10.63,34.5,,5.04,,,,4.78,8.09,
2024,JC Latham,Alabama,OT,77.75,342,11,35.13,,,,,,,,
2024,Amarius Mims,Georgia,OT,79.75,340,11.25,36.5,,5.07,,,,4.33,,
2024,Jordan Morgan,Arizona,OT,76.75,311,10.88,32.88,,5.04,,,,,,
2024,Patrick Paul,Houston,OT,79.63,331,9.38,36.25,,5.13,,,,,7.65,
2024,Julian Pearl,Illinois,OT,77.75,312,10.25,35.13,,,,,,,,
2024,Roger Rosengarten,Washington,OT,77.13,308,9.38,33.13,,4.92,,,,4.6,,
2024,Walter Rouse,Oklahoma,OT,77.5,313,10.13,35.13,,,,,,,,
2024,Kingsley Suamataia,Brigham Young,OT,76.75,326,10.63,34.25,,5.04,,,,,,
2024,Nathan Thomas,Louisiana-Lafayette,OT,76.75,332,10.75,33.75,,5.19,,,,,8.01,
2024,Caedan Wallace,Penn State,OT,76.75,314,10.75,34,,5.15,,,,,,
2024,Isaiah Adams,Illinois,OG,76,315,9,33.88,,5.22,,24.5,102,4.73,7.77,
2024,Kiran Amegadjie,Yale,OG,77,323,9.63,36.13,,,,,,,,
