Draft Class,Name,School,Position,Height,Weight,Hand Size,Arm Length,Wonderlic,40 Yard Dash     ,Bench Press,Vertical,Broad Jump,Shuttle,3 Cone,60Yd Shuttle
2010,Ndamukong Suh,Nebraska,DT,75.88,307,5.25,32.5,,5.03,32,35.5,105,4.44,7.21,
2010,Cam Thomas,North Carolina,DT,76,330,10.5,34.75,,5.16,31,29,102,4.78,7.68,
2010,Torell Troup,Central Florida,DT,74.75,314,9.88,34,,5.12,34,29,98,4.73,7.61,
2010,Lorenzo Washington,Alabama,DT,76,291,10.25,34,,5.21,25,30,107,4.68,7.4,
2010,Kade Weston,Georgia,DT,76.75,316,,,,4.97,21,29,97,4.85,8.01,
2010,Dan Williams,Tennessee,DT,74,327,10.13,33.5,,5.19,27,32,96,4.87,7.88,
2010,Al Woods,Louisiana State,DT,75.63,309,11,36,,5.15,23,37,109,4.67,7.45,
2010,Doug Worthington,Ohio State,DT,77.13,292,10,34,,5.02,19,35.5,121,,,
2011,Olufemi Ajiboye,South Carolina,DT,73.38,297,10,34,,5.4,23,24,91,4.71,7.72,
2011,Marvin Austin,North Carolina,DT,73.63,309,10.25,32.63,,4.84,38,30.5,112,4.4,7.33,
2011,David Carter,UCLA,DT,76.5,297,,,,5.02,25,28.5,111,4.69,7.63,
2011,Jurrell Casey,Southern California,DT,72.63,300,8.88,32,,5.04,26,27.5,101,4.78,7.51,
2011,Zach Clayton,Auburn,DT,74,299,,,,4.85,27,33.5,128,4.44,7.37,
2011,Marcell Dareus,Alabama,DT,75.13,319,10.13,33.38,,4.93,24,27,106,4.62,7.83,
2011,Kenrick Ellis,Hampton (VA),DT,76.88,346,10.5,35.13,,5.19,26,32,102,4.88,7.84,
2011,Nick Fairley,Auburn,DT,75.88,291,9.75,34.75,,4.84,,31,113,4.56,7.14,
2011,Sione Fua,Stanford,DT,73.5,308,10.5,34,,5.28,30,24,101,4.54,7.54,
2011,John Graves,Virginia Tech,DT,75,286,10.13,32.13,,5.09,29,28.5,114,4.49,7.49,
2011,Lawrence Guy,Arizona State,DT,76.13,305,10.75,32.75,,4.96,28,29,104,4.43,7.6,
2011,Jarvis Jenkins,Clemson,DT,76,310,9.5,33.25,,5.03,17,26.5,98,4.83,7.42,
2011,Frank Kearse,Alabama A&M,DT,76,315,,,,5.3,22,30,103,4.66,7.8,
2011,Corey Liuget,Illinois,DT,74.13,298,9.5,33.25,,4.97,27,27.5,102,4.68,7.48,
2011,Terrell McClain,South Florida,DT,73.63,297,10.13,32.75,,4.98,29,28,104,4.56,7.48,
2011,Chris Neild,West Virginia,DT,73.75,319,10.75,31.88,,5.06,30,29,106,4.46,7.56,
2011,Drake Nevis,Louisiana State,DT,72.63,294,9.38,31.5,,5.06,31,30.5,112,4.65,7.71,
2011,Ollie Ogbu,Penn State,DT,72.88,298,,,,4.84,26,25.5,119,4.63,7.69,
2011,Stephen Paea,Oregon State,DT,73.25,303,10,32.88,,4.98,49,,,,,
2011,Martin Parker,Richmond (VA),DT,74.13,303,9.75,33.75,,4.95,22,29,104,4.57,7.56,
2011,Jerrell Powe,Mississippi,DT,73.75,335,9.63,33.25,,5.25,27,25,93,5.06,8.17,
2011,Tupaimoefitpo Siliga,Utah,DT,73.75,305,10,34.5,,5.04,29,29,100,4.75,7.7,
2011,Adrian Taylor,Oklahoma,DT,75.38,311,9.88,33,,4.96,34,,,,,
2011,Phil Taylor,Baylor,DT,75.25,334,10.75,34,,5.09,31,29.5,100,4.77,7.75,
2011,Cedric Thornton,Southern Arkansas,DT,75.13,309,10,33.63,,5.25,23,27,101,4.71,7.7,
2011,Colby Whitlock,Texas Tech,DT,74.13,302,9,30.38,,5.27,25,30.5,105,4.75,7.73,
2011,Muhammad Wilkerson,Temple,DT,76.13,315,10,35.25,,4.96,27,26,106,4.59,7.31,
2011,Ian Williams,Notre Dame,DT,73.25,319,9.5,32,,5.21,31,28.5,98,4.78,7.75,
2012,Chas Alecxih,Pittsburgh,DT,75.75,296,10.38,33.38,,5.31,19,25.5,99,4.62,7.74,
2012,Michael Brockers,Louisiana State,DT,77,322,9.13,35,,5.31,21,26.5,105,4.81,7.46,
2012,Josh Chapman,Alabama,DT,72.63,316,11.88,32,,5.02,29,,,,,
2012,Fletcher Cox,Mississippi State,DT,76,298,10.38,34.5,,4.77,30,26,103,4.53,7.07,
2012,Mike Daniels,Iowa,DT,72.5,291,9.63,32.5,,4.84,,,,,,
2012,Hebron Fangupo,Brigham Young,DT,72.75,323,10.63,32.75,,5.18,36,31.5,99,4.62,7.94,
2012,Marcus Forston,Miami (FL),DT,73.25,301,9,33,,5.05,35,28,105,4.79,7.64,
2012,Dominique Hamilton,Missouri,DT,76.75,313,10.25,33.13,,5.45,31,24.5,94,4.78,7.82,
2012,DaJohn Harris,Southern California,DT,75.38,306,10,33,,5.16,28,29.5,104,4.74,8.12,
2012,Akiem Hicks,Regina (Canada),DT,76.63,318,10.25,35.13,,5.21,26,31.5,108,4.86,7.75,
2012,Jaye Howard,Florida,DT,75,301,9.88,33,,4.78,24,27.5,106,4.47,7.32,
2012,John Hughes,Cincinnati,DT,74.5,309,9.13,33.88,,5.32,28,31,107,4.74,7.34,
2012,Markus Kuhn,North Carolina State,DT,76.75,299,10.5,32.5,,4.87,28,34.5,112,4.41,7.43,
2012,Mike Martin,Michigan,DT,73.38,306,9.13,32.25,,4.8,36,33.5,113,4.25,7.19,
2012,Vaughn Meatoga,Hawaii,DT,73.13,294,9.5,33,,4.93,27,30,108,4.21,7.1,
2012,Rennie Moore,Clemson,DT,75,268,9.75,32.75,,5,21,30.5,109,4.53,,
2012,Dontari Poe,Memphis,DT,75.5,346,9.63,32,,4.89,44,29.5,105,4.56,7.9,
2012,Tydreke Powell,North Carolina,DT,74.25,311,10.13,32.5,,5.28,29,28.5,99,4.62,7.31,
2012,Kheeston Randall,Texas,DT,76.63,293,9.63,33.75,,5,28,34,111,4.84,7.49,
2012,Kendall Reyes,Connecticut,DT,76.13,299,9.5,33.25,,4.82,36,34.5,113,4.53,7.43,
2012,Travian Robertson,South Carolina,DT,76.13,302,10.13,32.25,,5.12,30,26,102,4.74,,
2012,Brett Roy,Nevada,DT,74.88,275,9.38,32.75,,5,32,30.5,108,4.62,7.31,
2012,Devon Still,Penn State,DT,76.88,303,10,33.25,,5.01,26,29.5,,4.65,7.7,
2012,J.R. Sweezy,North Carolina State,DT,76.75,298,9.63,34,,4.97,21,36,113,4.41,7.4,
2012,Alameda Ta'amu,Washington,DT,74.5,348,9.75,32,,5.3,35,26,103,4.72,7.52,
2012,Brandon Thompson,Clemson,DT,74,314,10,33.5,,5.2,35,31,100,4.71,7.97,
2012,Christian Tupou,Southern California,DT,74.25,289,9.75,32,,5.38,30,24,92,4.87,8.07,
2012,DeAngelo Tyson,Georgia,DT,74.25,315,10.25,33.88,,5.04,30,27.5,108,4.68,,
2012,Derek Wolfe,Cincinnati,DT,77.13,295,10.75,33.25,,4.93,33,33.5,108,4.44,7.26,
2012,Jerel Worthy,Michigan State,DT,74.38,308,9.38,33,,5,28,28.5,107,4.56,7.6,
2013,T.J. Barnes,Georgia Tech,DT,78.25,369,10.75,34.78,,5.3,25,22,97,4.96,8.26,
2013,Josh Boyd,Mississippi State,DT,74.63,310,9.25,32.08,,5.14,32,26.5,104,4.64,7.16,
2013,William Campbell,Michigan,DT,76.63,311,10.5,33.5,,5.15,35,27,106,4.7,7.3,
2013,Everett Dawkins,Florida State,DT,74.13,292,10.38,32.68,,5.06,23,30,103,4.88,7.61,
2013,Quinton Dial,Alabama,DT,77.38,318,9.38,34.5,,,,,,,,
2013,Sharrif Floyd,Florida,DT,74.63,297,10.13,31.68,,4.92,,30,106,4.75,7.4,
2013,Kwame Geathers,Georgia,DT,77.38,342,9.5,35.28,,5.44,21,26.5,96,5.27,8.11,
2013,Cory Grissom,South Florida,DT,73.38,306,9.25,33.28,,5.31,22,27.5,97,4.81,7.79,
2013,Johnathan Hankins,Ohio State,DT,74.88,320,9.5,33.08,,5.31,,26,104,4.61,7.59,
2013,Jordan Hill,Penn State,DT,73.25,303,10.25,33.48,,5.23,28,22.5,103,4.51,7.49,
2013,Montori Hughes,Tennessee-Martin,DT,76,329,10.13,32.58,,5.23,22,26.5,104,4.7,7.85,
2013,John Jenkins,Georgia,DT,75.63,346,9.5,34.08,,5.21,30,24.5,100,4.94,7.8,
2013,Abry Jones,Georgia,DT,75.38,313,9.75,35.08,,5.06,30,26.5,101,4.94,7.83,
2013,Chris Jones,Bowling Green (OH),DT,73.63,302,10.75,32.68,,5.33,30,24.5,106,4.44,7.44,
2013,Kapron Lewis-Moore,Notre Dame,DT,75.63,298,10,33.625,,,,,,,,
2013,Bennie Logan,Louisiana State,DT,73.88,309,10.25,34.08,,5.08,30,25,104,4.67,7.53,
2013,Star Lotulelei,Utah,DT,74.5,320,9.75,33.58,,5.14,38,30,105,4.63,7.79,
2013,Stacy McGee,Oklahoma,DT,75.25,308,9.75,34.5,,,,,,,,
2013,Lawrence Okoye,No College,DT,77.25,304,10.25,34.5,,4.84,30,36,127,4.65,7.42,
2013,Mike Purcell,Wyoming,DT,75,305,9.88,32.375,,5.18,26,31.5,116,4.68,7.59,
2013,Sheldon Richardson,Missouri,DT,74.5,294,10.5,34.48,9,5.02,30,32,116,4.59,7.33,
2013,Kawann Short,Purdue,DT,74.88,299,9.75,34.75,,5.08,29,27,100,4.65,7.55,
2013,Jared Smith,New Hampshire,DT,75.38,302,10.5,33.48,,5.08,28,32.5,115,4.39,7.2,
2013,Akeem Spence,Illinois,DT,72.63,307,10,33.48,,5.15,37,30,107,4.72,7.82,
2013,Anthony White,Michigan State,DT,72.75,335,9.38,32.5,,5.26,27,29.5,101,4.93,8.01,
2013,Brandon Williams,Missouri Southern,DT,73.25,335,9.75,32.58,,5.37,38,29.5,102,4.91,8.09,
2013,Jesse Williams,Alabama,DT,75.38,323,9.38,32.08,,4.94,30,,,4.83,7.81,
2013,Nicholas Williams,Samford (AL),DT,76.5,309,10.25,34.18,,4.94,28,33,111,4.65,7.55,
2013,Sylvester Williams,North Carolina,DT,74.63,313,10.75,33.48,25,5.03,27,26.5,102,4.8,7.93,
2014,Beau Allen,Wisconsin,DT,74.5,333,9.75,32.125,,,30,31,104,4.5,7.27,
2014,Ken Bishop,Northern Illinois,DT,72.25,306,9.5,32.75,,5.21,31,27.5,98,4.82,8.02,
2014,Jay Bromley,Syracuse,DT,75.13,306,9.25,33.5,,5.06,26,33.5,104,4.78,7.92,
2014,Ryan Carrethers,Arkansas State,DT,73.25,337,9.38,31.75,,5.47,32,26,87,4.6,7.89,
2014,Deandre Coleman,California,DT,76.75,314,10.25,34.38,,5.12,24,25.5,103,5.1,7.71,
2014,Aaron Donald,Pittsburgh,DT,72.75,285,9.88,32.63,,4.68,35,32,115,4.39,7.11,
2014,Dominique Easley,Florida,DT,73.75,288,9.75,32.88,,4.93,26,,,,,
2014,Justin Ellis,Louisiana Tech,DT,73.5,334,10.13,33,,5.27,25,28,91,4.75,7.81,
2014,Ego Ferguson,Louisiana State,DT,74.88,315,10.75,32.5,,4.98,24,29.5,99,5.03,7.99,
2014,Bruce Gaston,Purdue,DT,74,308,9.13,31.875,,4.95,34,34,109,4.55,7.48,
2014,RaShede Hageman,Minnesota,DT,77.88,310,10.25,34.25,13,5.02,32,35.5,113,4.5,7.87,
2014,Kerry Hyder,Texas Tech,DT,74.5,290,9.75,33.5,,5.1,20,29.5,108,4.33,7.23,
2014,Timmy Jernigan,Florida State,DT,73.63,299,9.63,31.63,,5.06,27,29.5,101,4.83,7.65,
2014,Anthony Johnson,Louisiana State,DT,74.5,308,10.38,33,,5.24,20,24.5,101,4.83,7.93,
2014,DaQuan Jones,Penn State,DT,75.75,322,9.63,33.5,,5.35,25,27.5,100,4.78,7.73,
2014,Zach Kerr,Delaware,DT,73.38,326,9.75,32.875,,5.08,28,28.5,99,4.71,7.93,
2014,Eathyn Manumaleuna,Brigham Young,DT,74.25,296,10,32.25,,5.16,29,28,100,4.61,7.78,
2014,Daniel McCullers,Tennessee,DT,78.75,352,11,36.63,,5.18,27,20.5,104,5.09,7.99,
2014,Louis Nix,Notre Dame,DT,74,331,9.88,33,,5.42,,25.5,104,4.94,8.29,
2014,Tenny Palepoi,Utah,DT,73.5,298,9.88,30.5,,5.1,31,30.5,111,4.53,7.67,
2014,Mike Pennel,Colorado State-Pueblo,DT,76.25,332,9.88,33.38,,5.23,23,28.5,101,4.84,7.94,
2014,Kelcy Quarles,South Carolina,DT,75.75,297,9.38,33.25,,5.03,27,23.5,101,4.7,7.6,
2014,Kaleb Ramsey,Boston College,DT,75,293,9.75,32.88,,,36,,,,,
2014,Caraun Reid,Princeton,DT,74.13,302,10.5,33,,4.91,20,26.5,104,4.58,7.59,
2014,Jimmy Staten,Middle Tennessee State,DT,76.5,303,10.13,33.5,,,30,27,94,,,
2014,Shamar Stephen,Connecticut,DT,76.88,309,10,33.13,,5.25,25,30.5,102,4.89,7.81,
2014,Will Sutton,Arizona State,DT,72.5,303,10,31.25,,5.36,24,28.5,99,4.82,7.93,
2014,Robert Thomas,Arkansas,DT,73.25,327,10,33.88,,5.26,32,25.5,96,5.07,8.05,
2014,Khyri Thornton,Southern Mississippi,DT,74.63,304,9.5,32.5,,5.03,28,29,111,4.76,7.83,
2014,Stephon Tuitt,Notre Dame,DT,77.5,304,10,34.75,,4.92,31,,,,,
2014,George Uko,Southern California,DT,74.63,284,10.13,33.25,,4.99,18,29.5,110,4.57,7.47,
2014,Chris Whaley,Texas,DT,75.13,269,9.13,32.125,,,22,,,,,
2015,Arik Armstead,Oregon,DT,79.13,292,10.5,33,26,5.1,24,34,117,4.53,7.57,
2015,Bryon Bennett,Mississippi,DT,74,293,,,,5.12,,,,,,
2015,Mike Bennett,Ohio State,DT,74,293,10.25,33.625,43,4.96,,33.5,,,,
2015,Angelo Blackson,Auburn,DT,76.38,318,9.75,33.75,,5.02,20,31,101,4.57,7.5,
2015,Cameron Botticelli,Minnesota,DT,76.5,292,9.5,31.5,,4.98,24,29.5,102,4.66,7.63,
2015,Malcom Brown,Texas,DT,74.38,319,10,32.5,19,5.05,26,29.5,98,4.59,7.84,
2015,Quayshawne Buckley,Idaho,DT,74.38,302,10.75,32.5,,5.26,22,35,111,4.65,7.58,
2015,James Castleman,Oklahoma State,DT,74.5,311,10.13,33.125,,5.12,25,28,94,4.65,8.1,
2015,Xavier Cooper,Washington State,DT,74.88,293,9.38,31.5,,4.86,29,29,110,4.37,7.23,
2015,Christian Covington,Rice (TX),DT,74.38,289,10,33.25,,5.09,24,30.5,111,4.43,7.43,
2015,Antwan Crutcher,Ohio,DT,73,297,,,,5.18,,,,,,
2015,Carl Davis,Iowa,DT,76.63,320,11,34.63,,5.07,28,33,103,4.47,7.91,
2015,Tyeler Davison,Frenso State (CA),DT,73.63,316,10.75,34,,5.18,32,33,105,4.46,7.53,
2015,Kaleb Eulls,Mississippi State,DT,74.63,305,10.5,33.75,,5.23,26,28,104,4.59,7.45,
2015,Ethan Farmer,North Carolina,DT,74,291,8.75,33.625,,5.04,23,25.5,104,4.8,7.78,
2015,Eddie Goldman,Florida State,DT,75.88,336,10.13,33.13,,5.28,19,24.5,,4.82,7.62,
2015,Rodney Gunter,Delaware State,DT,76.38,298,10,33.375,,5,20,27,115,4.75,7.4,
2015,Justin Hamilton,Louisiana-Lafayette,DT,73.88,315,9.25,33.25,,5.12,28,31.5,96,4.64,7.68,
2015,Marcus Hardison,Arizona State,DT,75.13,307,10.38,33.5,,4.96,27,25.5,107,4.52,7.35,
2015,Warren Herring,Wisconsin,DT,74.25,287,9.75,31.875,,5.2,28,35,116,4.57,7.38,
2015,Matt Hoch,Missouri,DT,76,295,,,,5.1,,,,,,
2015,Desmond Hollin,Florida State,DT,75.5,285,9.75,31.75,,4.92,19,26.5,98,4.81,7.59,
2015,Chucky Hunter,Texas Christian,DT,71.75,298,9.63,31.25,,5.12,22,30,103,4.78,7.65,
2015,Brandon Ivory,Alabama,DT,74.5,308,10.38,32.5,,5.38,16,27,101,4.79,7.76,
2015,Grady Jarrett,Clemson,DT,72.75,304,10,32.38,31,5.06,30,31,112,4.56,7.37,
2015,Darius Kilgo,Maryland,DT,74.88,320,9.38,32.375,,5.34,33,24,96,4.65,7.49,
2015,Derrick Lott,Tennessee-Chattanooga,DT,76,314,9.13,33.63,,4.99,30,26.5,106,4.44,7.3,
2015,Joey Mbu,Houston,DT,74.88,313,9.25,35,,5.54,21,22.5,97,5.01,8.2,
2015,Ellis McCarthy,UCLA,DT,76.63,338,9.88,34.13,,5.21,24,32,109,5.07,8.16,
2015,Chuka Ndulue,Oklahoma,DT,73.75,288,9.88,32.75,,4.91,28,28,107,4.55,7.96,
2015,Rakeem Nunez-Roches,Southern Mississippi,DT,74.25,307,10.13,32.63,,5.02,26,34,114,4.69,7.67,
2015,Leon Orr,Florida,DT,76.88,323,9.38,34.13,,5.16,20,28,100,4.9,8.26,
2015,David Parry,Stanford,DT,73.25,308,9.88,31,,5.38,34,29,103,,,
2015,Jordan Phillips,Oklahoma,DT,77.25,329,9.38,34.75,,5.17,28,30,105,4.68,7.88,
2015,Darius Philon,Arkansas,DT,73.38,298,9.5,32.38,,5,26,31,107,4.75,8,
2015,Olsen Pierre,Miami (FL),DT,76.38,300,10.38,34.625,,5.23,20,28.5,103,4.69,7.35,
2015,Kalafitoni Pole,Washington State,DT,73.63,304,9.38,32.375,,5.08,35,29,100,4.58,7.85,
2015,Travis Raciti,San Jose State,DT,75.88,288,9.63,31.5,,5.11,27,31.5,106,4.66,7.52,
2015,Bobby Richardson,Indiana,DT,74.63,283,11,34.63,,5.16,24,32.5,106,4.41,7.57,
2015,Christian Ringo,Louisiana-Lafayette,DT,72.75,293,9.13,33,,4.97,28,29,113,,,
2015,Danny Shelton,Washington,DT,74.13,339,10.25,32,23,5.64,34,30.5,95,4.65,7.99,
2015,Deon Simon,Northwestern State (LA),DT,76.38,321,10.5,33,,5.12,35,29.5,105,4.76,7.92,
2015,Kristjan Sokoli,Buffalo,DT,77,290,10,32.375,,4.86,31,38,119,4.36,7.25,
2015,J.T. Surratt,South Carolina,DT,73,304,10.13,32,,5.19,29,30,106,4.71,7.78,
2015,Thomas Teal,North Carolina State,DT,72.88,308,9,33.375,,5.08,20,27.5,103,4.51,7.58,
2015,Louis Trinca-Pasat,Iowa,DT,73,290,10.13,31.88,,4.96,21,32,105,4.3,7.4,
2015,Charles Tuaau,Texas A&M-Commerce,DT,75.63,327,10.63,35.25,,5.16,24,24.5,95,4.94,7.9,
2015,Davon Walls,Lincoln (MO),DT,76.38,301,9.63,34.5,,,,,,,,
2015,Leterrius Walton,Central Michigan,DT,76.88,319,10.25,32.25,,5.25,25,27,103,4.78,7.91,
2015,Josh Watson,Clemson,DT,76.13,290,10.38,31.5,,5.08,37,32.5,109,4.65,7.52,
2015,Daryl Waud,Western Ontario (Canada),DT,76.88,294,9.75,33.875,,5.04,,,,,,
2015,Jeffrey Whitaker,Auburn,DT,75.25,322,10,33.5,,5.85,41,22,94,5.2,8.6,
2015,DeShawn Williams,Clemson,DT,72.5,303,9.25,32.25,,5.07,28,30,105,4.66,7.7,
2015,Leonard Williams,Southern California,DT,76.63,302,10.63,34.63,22,4.97,,29.5,106,4.53,7.59,
2015,Terry Williams,East Carolina (NC),DT,71.88,344,10.25,30.875,,5.36,22,24,100,,,
2015,Xavier Williams,Northern Iowa,DT,73.75,325,10.5,32.875,,5.18,30,25.5,103,5.01,8.03,
2015,Gabe Wright,Auburn,DT,74.75,300,10.75,32.63,,5.07,34,26.5,100,4.56,7.73,
2016,Mehdi Abdesmad,Boston College,DT,78.25,284,9.75,33.38,,5.1,25,29.5,108,4.62,7.55,
2016,Alex Balducci,Oregon,DT,75.63,309,9.25,33,,5.01,25,33,113,4.63,7.55,
2016,Andrew Billings,Baylor,DT,72.63,311,10,33,,5.05,31,27.5,113,4.82,8.05,
2016,Travis Britz,Kansas State,DT,75.5,293,10.25,31.75,,5.24,23,25,95,4.65,7.59,
2016,Vernon Butler,Louisiana Tech,DT,75.63,323,10.75,35.13,,5.33,26,29.5,104,4.76,7.82,
2016,Kenny Clark,UCLA,DT,74.63,314,10.5,32.13,,5.06,29,28.5,102,4.62,,
2016,Maliek Collins,Nebraska,DT,73.88,311,9.5,33.13,,5.03,25,29.5,109,4.52,7.53,
2016,Elijah Daniel,Murray State (KY),DT,74.5,293,9.75,33.25,,5.16,29,29.5,104,4.79,7.78,
2016,Sheldon Day,Notre Dame,DT,72.63,293,9.63,32.63,,5.07,21,30,102,4.5,7.44,
2016,Adam Gotsis,Georgia Tech,DT,76.5,287,10.75,34.13,,,23,,,,,
2016,Javon Hargrave,South Carolina State,DT,73.38,309,9.63,32,,4.93,29,34.5,109,4.7,7.9,
2016,Joel Heath,Michigan State,DT,77.25,293,10.5,34.5,,5.02,26,33,113,4.52,7.44,
2016,Willie Henry,Michigan,DT,74.75,303,10.88,33.38,,5,28,30.5,110,4.53,7.57,
2016,Matt Ioannidis,Temple,DT,75.5,299,10.13,32.375,,5.03,32,28,108,4.68,7.78,
2016,Quinton Jefferson,Maryland,DT,75.88,291,8.88,33.38,,4.95,24,29,,4.37,7.95,
2016,Austin Johnson,Penn State,DT,76.38,314,9.88,32.75,,5.32,25,26,96,4.75,7.84,
2016,Chris Jones,Mississippi State,DT,77.75,310,9,32.75,,5.03,26,24.5,106,4.62,7.44,
2016,Ufomba Kamalu,Miami (FL),DT,77.13,295,10,35,,5.01,26,25,106,4.58,7.32,
2016,Darren Lake,Alabama,DT,74.75,329,9.75,34.875,,,25,28.5,97,,,
2016,Darius Latham,Indiana,DT,76.25,311,10,34.75,,5.32,19,29,100,4.63,7.76,
2016,Nile Lawrence-Stample,Florida State,DT,73,320,9.88,32.75,,5.13,24,27,101,4.79,7.81,
2016,Luther Maddy,Virginia Tech,DT,72,287,9,33.25,,,29,,,,,
2016,Chris Mayes,Georgia,DT,75.13,338,9,34,,5.34,33,23.5,104,5.13,,
2016,Greg Milhouse,Campbell,DT,73.38,295,10.63,32.25,,4.91,26,33.5,111,4.68,7.94,
2016,Robert Nkemdiche,Mississippi,DT,75.5,294,10.75,33.88,,4.87,28,35,116,,,
2016,David Onyemata,Manitoba,DT,75.25,300,10.38,33.25,,5.07,33,33,119,4.69,7.25,
2016,Sheldon Rankins,Louisville,DT,73.13,299,9.38,33.38,,5.03,28,34.5,118,4.59,7.44,
2016,D.J. Reader,Clemson,DT,74.63,327,9.5,33.63,,5.33,30,29.5,99,4.71,7.9,
2016,Jarran Reed,Alabama,DT,74.88,307,10.5,33.38,,5.21,,31,104,4.75,7.77,
2016,Hassan Ridgeway,Texas,DT,75.38,303,9.38,33,,5.02,24,32,113,4.82,8.28,
2016,AShawn Robinson,Alabama,DT,75.63,307,10.5,34.5,,5.2,22,26,106,4.74,7.8,
2016,Aziz Shittu,Stanford,DT,74,288,10.13,34,,5.41,31,29.5,102,4.52,7.52,
2016,Devaunte Sigler,Jacksonville State (AL),DT,75.5,298,9.88,33.75,,5.15,23,25,99,4.97,7.9,
2016,Vincent Valentine,Nebraska,DT,75.63,329,9.63,33.13,,5.19,17,29,110,4.59,8.03,
2016,Adolphus Washington,Ohio State,DT,75.38,301,9.88,34.5,16,5.17,21,27,99,4.79,8.06,
2016,Ryan Watson,Purdue,DT,73.75,291,10.38,31.75,,5.22,27,26.5,105,4.67,7.73,
2016,Antwaun Woods,Southern California,DT,72.13,318,9.63,31,,5,,27.5,104,,,
2016,Connor Wujciak,Boston College,DT,74.5,291,10,33.25,,4.91,22,34.5,117,4.27,7.32,
2016,Justin Zimmer,Ferris State (MI),DT,74.63,302,10.13,31.375,,4.91,44,32,117,4.42,7.09,
2017,Montravius Adams,Auburn,DT,75.63,304,9.25,32.75,,4.87,22,29,108,,7.62,
2017,Josh Augusta,Missouri,DT,75.63,347,9.25,33.125,,5.19,22,28.5,108,4.87,7.9,
2017,Woody Baron,Virginia Tech,DT,73.25,275,9.75,32.875,,4.92,24,28.5,102,4.58,7.39,
2017,Paul Boyette,Texas,DT,73.88,310,9.13,31.875,,5.38,29,26.5,103,5.09,7.88,
2017,Dylan Bradley,Southern Mississippi,DT,72.63,286,9.88,32,,5,28,32,102,4.63,7.76,
2017,Caleb Brantley,Florida,DT,74.63,307,9.75,32,29,5.14,21,27,105,4.5,7.66,
2017,Christian Brown,West Virginia,DT,74.13,303,8.5,32.25,,5.39,34,26,101,4.81,8.02,
2017,DeAngelo Brown,Louisville,DT,72.38,312,9.13,33,,5.59,36,29.5,100,4.84,7.78,
2017,Adam Butler,Vanderbilt,DT,75.88,293,9.75,32.25,,5.23,23,28.5,101,4.9,7.51,
2017,Jason Carr,West Georgia,DT,77.25,302,10.38,34.25,,5.33,12,23.5,99,5.07,8.19,
2017,Jordan Carrell,Colorado,DT,74.13,290,9.5,32,,4.98,20,31.5,107,4.5,7.9,
2017,Chunky Clements,Illinois,DT,74.13,301,10.38,32.88,,,23,,,4.96,,
2017,Aaron Curry,Texas Christian,DT,73.5,280,9.88,32.5,,4.93,26,32,108,4.82,7.69,
2017,Patrick Gamble,Georgia Tech,DT,76.38,277,,,,,,,,,,
2017,Ryan Glasgow,Michigan,DT,74.88,302,9.63,33.38,,5.13,20,27.5,105,4.62,7.55,
2017,Davon Godchaux,Louisiana State,DT,75.13,310,10.25,32.38,,5.27,18,29.5,104,4.43,7.82,
2017,Matthew Godin,Michigan,DT,77.5,295,9,33.125,,,26,27,108,4.81,7.53,
2017,Isaiah Golden,McNeese State (LA),DT,74.25,326,9.75,33.625,,5.27,18,26.5,102,4.92,,
2017,Darius Hamilton,Rutgers,DT,73.75,274,8.75,32.875,,,,,,,,
2017,Treyvon Hester,Toledo,DT,74.13,300,10.13,32.625,,,,,,,,
2017,Darrien Howard,West Virginia,DT,72.13,299,9.5,33,,4.96,26,29,112,4.64,7.21,
2017,Joey Ivie,Florida,DT,75.13,298,9.63,32.5,,5.14,23,29.5,105,4.72,8.09,
2017,Nick James,Mississippi State,DT,76.38,328,9.88,32.25,,5.06,29,32.5,101,4.65,7.62,
2017,Tyrique Jarrett,Pittsburgh,DT,74,340,9,33.5,,5.45,22,22.5,98,5.1,,
2017,Jaleel Johnson,Iowa,DT,74.88,316,9.63,33.25,,5.38,19,28,100,4.75,7.64,
2017,D.J. Jones,Mississippi,DT,72.63,319,10.25,32.5,,5.04,25,28.5,108,4.66,7.73,
2017,Jarron Jones,Notre Dame,DT,77.63,316,10.5,35.5,,5.33,22,20.5,102,4.53,8.01,
2017,Nazair Jones,North Carolina,DT,76.63,304,10.88,34.63,,5.11,18,24.5,101,4.64,7.93,
2017,Francis Kallon,Georgia Tech,DT,77.38,295,10.25,35.375,,5,21,31,108,4.53,7.13,
2017,Malik McDowell,Michigan State,DT,77.75,295,10.5,34.75,15,4.85,23,28.5,112,,7.69,
2017,Larry Ogunjobi,North Carolina Charlotte,DT,74.63,305,10,32.63,,4.97,26,32,116,4.72,7.55,
2017,Ondre Pipkins,Texas Tech,DT,74.63,307,9,33.375,,5.16,22,27.5,99,5.03,8.17,
2017,Elijah Qualls,Washington,DT,73.13,313,9.38,30.63,,5.13,33,31.5,105,4.57,7.65,
2017,Isaac Rochell,Notre Dame,DT,76.38,280,9.75,32.75,,4.89,25,31.5,114,,,
2017,B.J. Singleton,Houston,DT,75.13,313,8.63,33.5,,5.35,26,28.5,103,4.79,7.78,
2017,Tanzel Smart,Tulane (LA),DT,72.63,296,9.63,32.88,,5.24,22,27,105,4.71,7.53,
2017,Grover Stewart,Albany State (GA),DT,76.25,347,9.38,33.25,,5.14,30,26,106,4.75,7.71,
